"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030306.1",14438974,14447200,0.239305,0.213704,0.067579,14.438974,14.4472,14.443087,"Chr4",0.213704,"Collinear","CollinearFR"
"NC_030306.1",14447269,14453854,0.010815,0.013816,0.004378,14.447269,14.453854,14.4505615,"Chr4",0.013816,"Collinear","CollinearFR"
"NC_030306.1",14453884,14459469,0.043357,0.058071,0.013612,14.453884,14.459469,14.4566765,"Chr4",0.058071,"Collinear","CollinearFR"
"NC_030306.1",14459622,14466066,0.277838,0.30517,0.07087,14.459622,14.466066,14.462844,"Chr4",0.30517,"Collinear","CollinearFR"
"NC_030306.1",14466083,14471843,0.06858,0.115621,0.026803,14.466083,14.471843,14.468963,"Chr4",0.115621,"Collinear","CollinearFR"
"NC_030306.1",14471907,14479793,-0.163174,-0.31412,-0.057358,14.471907,14.479793,14.47585,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14479797,14487322,-0.188098,-0.243629,-0.064429,14.479797,14.487322,14.4835595,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14487390,14497411,-0.052584,-0.041485,-0.016302,14.48739,14.497411,14.4924005,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14497446,14503289,0.058707,0.071718,0.024139,14.497446,14.503289,14.5003675,"Chr4",0.071718,"Collinear","CollinearFR"
"NC_030306.1",14503295,14508819,0.007168,0.009298,0.002751,14.503295,14.508819,14.506057,"Chr4",0.009298,"Collinear","CollinearFR"
"NC_030306.1",14508874,14515964,0.118128,0.182849,0.045484,14.508874,14.515964,14.512419,"Chr4",0.182849,"Collinear","CollinearFR"
"NC_030306.1",14515977,14525073,0.07077,0.07096,0.01895,14.515977,14.525073,14.520525,"Chr4",0.07096,"Collinear","CollinearFR"
"NC_030306.1",14525094,14533775,0.331371,0.333954,0.129647,14.525094,14.533775,14.5294345,"Chr4",0.333954,"Collinear","CollinearFR"
"NC_030306.1",14533802,14544481,-0.030317,-0.036831,-0.009819,14.533802,14.544481,14.5391415,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14544487,14550611,0.127959,0.116223,0.0424,14.544487,14.550611,14.547549,"Chr4",0.116223,"Collinear","CollinearFR"
"NC_030306.1",14550660,14559298,-0.110345,-0.119386,-0.026814,14.55066,14.559298,14.554979,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14559377,14567197,0.003312,0.003469,0.000831,14.559377,14.567197,14.563287,"Chr4",0.003469,"Collinear","CollinearFR"
"NC_030306.1",14567265,14572565,0.119433,0.152302,0.050729,14.567265,14.572565,14.569915,"Chr4",0.152302,"Collinear","CollinearFR"
"NC_030306.1",14572815,14580961,-0.059986,-0.052971,-0.015834,14.572815,14.580961,14.576888,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14581021,14589735,0.216405,0.157772,0.044372,14.581021,14.589735,14.585378,"Chr4",0.157772,"Collinear","CollinearFR"
"NC_030306.1",14589834,14595264,0.150887,0.138987,0.08041,14.589834,14.595264,14.592549,"Chr4",0.138987,"Collinear","CollinearFR"
"NC_030306.1",14595265,14608153,0.209911,0.105024,0.054034,14.595265,14.608153,14.601709,"Chr4",0.105024,"Collinear","CollinearFR"
"NC_030306.1",14608171,14620367,0.064179,0.059177,0.023707,14.608171,14.620367,14.614269,"Chr4",0.059177,"Collinear","CollinearFR"
"NC_030306.1",14620407,14628988,-0.124265,-0.158515,-0.045001,14.620407,14.628988,14.6246975,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14628991,14640207,-0.048592,-0.046251,-0.015821,14.628991,14.640207,14.634599,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14640509,14647687,-0.199374,-0.374427,-0.08739,14.640509,14.647687,14.644098,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14647709,14654983,0.041826,0.066756,0.015055,14.647709,14.654983,14.651346,"Chr4",0.066756,"Collinear","CollinearFR"
"NC_030306.1",14655216,14663066,-0.168108,-0.197859,-0.05493,14.655216,14.663066,14.659141,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14663077,14671156,-0.389053,-0.538506,-0.12723,14.663077,14.671156,14.6671165,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14671200,14680483,-0.110781,-0.144876,-0.038574,14.6712,14.680483,14.6758415,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14680488,14691346,-0.025099,-0.020395,-0.006604,14.680488,14.691346,14.685917,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14691448,14698674,0.179019,0.182221,0.057455,14.691448,14.698674,14.695061,"Chr4",0.182221,"Collinear","CollinearFR"
"NC_030306.1",14698884,14706922,-0.068406,-0.063788,-0.019733,14.698884,14.706922,14.702903,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14706943,14717066,-0.185388,-0.215746,-0.046321,14.706943,14.717066,14.7120045,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14717073,14727692,-0.258586,-0.313272,-0.060021,14.717073,14.727692,14.7223825,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14728049,14736092,0.250462,0.196044,0.072504,14.728049,14.736092,14.7320705,"Chr4",0.196044,"Collinear","CollinearFR"
"NC_030306.1",14736273,14745694,0.0427,0.038648,0.011704,14.736273,14.745694,14.7409835,"Chr4",0.038648,"Collinear","CollinearFR"
"NC_030306.1",14745805,14755203,-0.110865,-0.15789,-0.035356,14.745805,14.755203,14.750504,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14755718,14820869,0.183845,0.13087,0.049796,14.755718,14.820869,14.7882935,"Chr4",0.13087,"Collinear","CollinearFR"
"NC_030306.1",14820926,14850315,-0.160232,-0.062197,-0.023701,14.820926,14.850315,14.8356205,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14850408,14859440,0.040869,0.043991,0.011404,14.850408,14.85944,14.854924,"Chr4",0.043991,"Collinear","CollinearFR"
"NC_030306.1",14859443,14872545,-0.057007,-0.034871,-0.011304,14.859443,14.872545,14.865994,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14872553,14885071,0.146112,0.078284,0.03439,14.872553,14.885071,14.878812,"Chr4",0.078284,"Collinear","CollinearFR"
"NC_030306.1",14885520,14893460,0.171568,0.112513,0.04718,14.88552,14.89346,14.88949,"Chr4",0.112513,"Collinear","CollinearFR"
"NC_030306.1",14893481,14901085,0.259541,0.169565,0.056397,14.893481,14.901085,14.897283,"Chr4",0.169565,"Collinear","CollinearFR"
"NC_030306.1",14901132,14909471,0.205663,0.152664,0.058822,14.901132,14.909471,14.9053015,"Chr4",0.152664,"Collinear","CollinearFR"
"NC_030306.1",14909553,14917548,0.084689,0.05492,0.02221,14.909553,14.917548,14.9135505,"Chr4",0.05492,"Collinear","CollinearFR"
"NC_030306.1",14917559,14924208,0.24643,0.174912,0.079714,14.917559,14.924208,14.9208835,"Chr4",0.174912,"Collinear","CollinearFR"
"NC_030306.1",14924250,14932844,0.279533,0.204772,0.088933,14.92425,14.932844,14.928547,"Chr4",0.204772,"Collinear","CollinearFR"
"NC_030306.1",14932891,14948515,-0.054425,-0.03002,-0.01325,14.932891,14.948515,14.940703,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",14948533,14986688,0.089473,0.025807,0.012395,14.948533,14.986688,14.9676105,"Chr4",0.025807,"Collinear","CollinearFR"
"NC_030306.1",14986828,14998146,0.078172,0.038648,0.013762,14.986828,14.998146,14.992487,"Chr4",0.038648,"Collinear","CollinearFR"
"NC_030306.1",14998479,15009594,0.301385,0.194618,0.080938,14.998479,15.009594,15.0040365,"Chr4",0.194618,"Collinear","CollinearFR"
"NC_030306.1",15009600,15030641,-0.128939,-0.040831,-0.021712,15.0096,15.030641,15.0201205,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15030818,15053602,-0.099763,-0.033242,-0.020008,15.030818,15.053602,15.04221,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15053604,15076207,0.036631,0.012909,0.005759,15.053604,15.076207,15.0649055,"Chr4",0.012909,"Collinear","CollinearFR"
"NC_030306.1",15077072,15088915,0.170828,0.073329,0.040608,15.077072,15.088915,15.0829935,"Chr4",0.073329,"Collinear","CollinearFR"
"NC_030306.1",15088924,15099831,0.062199,0.04478,0.022184,15.088924,15.099831,15.0943775,"Chr4",0.04478,"Collinear","CollinearFR"
"NC_030306.1",15099837,15126212,0.140056,0.034859,0.020962,15.099837,15.126212,15.1130245,"Chr4",0.034859,"Collinear","CollinearFR"
"NC_030306.1",15126246,15145974,0.015441,0.006838,0.003068,15.126246,15.145974,15.13611,"Chr4",0.006838,"Collinear","CollinearFR"
"NC_030306.1",15146432,15164293,-0.11225,-0.065335,-0.020956,15.146432,15.164293,15.1553625,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15164444,15182504,-0.066941,-0.040072,-0.018084,15.164444,15.182504,15.173474,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15182668,15206991,0.153403,0.053448,0.027614,15.182668,15.206991,15.1948295,"Chr4",0.053448,"Collinear","CollinearFR"
"NC_030306.1",15207340,15235857,0.06132,0.022578,0.010911,15.20734,15.235857,15.2215985,"Chr4",0.022578,"Collinear","CollinearFR"
"NC_030306.1",15236321,15265883,0.372758,0.164266,0.076015,15.236321,15.265883,15.251102,"Chr4",0.164266,"Collinear","CollinearFR"
"NC_030306.1",15266024,15284170,0.127652,0.062914,0.027222,15.266024,15.28417,15.275097,"Chr4",0.062914,"Collinear","CollinearFR"
"NC_030306.1",15284208,15305092,0.054343,0.016739,0.008342,15.284208,15.305092,15.29465,"Chr4",0.016739,"Collinear","CollinearFR"
"NC_030306.1",15305400,15331645,-0.105705,-0.045294,-0.019246,15.3054,15.331645,15.3185225,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15331669,15342748,0.290138,0.213825,0.117233,15.331669,15.342748,15.3372085,"Chr4",0.213825,"Collinear","CollinearFR"
"NC_030306.1",15342753,15351343,0.113358,0.044084,0.028498,15.342753,15.351343,15.347048,"Chr4",0.044084,"Collinear","CollinearFR"
"NC_030306.1",15351384,15355934,0.144487,0.132499,0.07707,15.351384,15.355934,15.353659,"Chr4",0.132499,"Collinear","CollinearFR"
"NC_030306.1",15355951,15363421,-0.028602,-0.022493,-0.012071,15.355951,15.363421,15.359686,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15363440,15371775,0.243566,0.105139,0.072892,15.36344,15.371775,15.3676075,"Chr4",0.105139,"Collinear","CollinearFR"
"NC_030306.1",15371786,15389013,0.068145,0.042919,0.027617,15.371786,15.389013,15.3803995,"Chr4",0.042919,"Collinear","CollinearFR"
"NC_030306.1",15389342,15413925,0.260414,0.110084,0.052857,15.389342,15.413925,15.4016335,"Chr4",0.110084,"Collinear","CollinearFR"
"NC_030306.1",15414054,15426105,-0.223042,-0.187697,-0.059482,15.414054,15.426105,15.4200795,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15426106,15434417,0.066604,0.058436,0.022172,15.426106,15.434417,15.4302615,"Chr4",0.058436,"Collinear","CollinearFR"
"NC_030306.1",15434451,15443025,0.054681,0.040789,0.015794,15.434451,15.443025,15.438738,"Chr4",0.040789,"Collinear","CollinearFR"
"NC_030306.1",15443031,15455862,-0.042968,-0.042934,-0.013227,15.443031,15.455862,15.4494465,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15456067,15465834,0.091383,0.099799,0.026815,15.456067,15.465834,15.4609505,"Chr4",0.099799,"Collinear","CollinearFR"
"NC_030306.1",15466004,15473524,0.143815,0.116897,0.045102,15.466004,15.473524,15.469764,"Chr4",0.116897,"Collinear","CollinearFR"
"NC_030306.1",15473527,15489076,0.197555,0.084479,0.03973,15.473527,15.489076,15.4813015,"Chr4",0.084479,"Collinear","CollinearFR"
"NC_030306.1",15489086,15503774,0.131617,0.093758,0.035187,15.489086,15.503774,15.49643,"Chr4",0.093758,"Collinear","CollinearFR"
"NC_030306.1",15504118,15517613,0.247544,0.111552,0.053745,15.504118,15.517613,15.5108655,"Chr4",0.111552,"Collinear","CollinearFR"
"NC_030306.1",15517683,15539474,-0.204303,-0.085415,-0.043141,15.517683,15.539474,15.5285785,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15539475,15553141,0.28128,0.20158,0.085925,15.539475,15.553141,15.546308,"Chr4",0.20158,"Collinear","CollinearFR"
"NC_030306.1",15553303,15575460,-0.113984,-0.045596,-0.023151,15.553303,15.57546,15.5643815,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15575939,15592373,0.344923,0.143958,0.079815,15.575939,15.592373,15.584156,"Chr4",0.143958,"Collinear","CollinearFR"
"NC_030306.1",15592582,15604007,-0.122065,-0.123166,-0.041072,15.592582,15.604007,15.5982945,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15604556,15621268,-0.027714,-0.019318,-0.007081,15.604556,15.621268,15.612912,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15621269,15637817,0.008529,0.003428,0.001967,15.621269,15.637817,15.629543,"Chr4",0.003428,"Collinear","CollinearFR"
"NC_030306.1",15637878,15656688,0.320774,0.084966,0.060235,15.637878,15.656688,15.647283,"Chr4",0.084966,"Collinear","CollinearFR"
"NC_030306.1",15657854,15705252,-0.103794,-0.019557,-0.010263,15.657854,15.705252,15.681553,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15707427,15728603,-0.183171,-0.098693,-0.038941,15.707427,15.728603,15.718015,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15728712,15747221,-0.241169,-0.217322,-0.085518,15.728712,15.747221,15.7379665,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15747225,15775738,-0.350607,-0.208185,-0.089846,15.747225,15.775738,15.7614815,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15775926,15786917,0.148416,0.098417,0.043589,15.775926,15.786917,15.7814215,"Chr4",0.098417,"Collinear","CollinearFR"
"NC_030306.1",15786979,15795240,0.057492,0.063474,0.020248,15.786979,15.79524,15.7911095,"Chr4",0.063474,"Collinear","CollinearFR"
"NC_030306.1",15795242,15804279,-0.230527,-0.221369,-0.058363,15.795242,15.804279,15.7997605,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15804292,15814552,0.126459,0.130933,0.042831,15.804292,15.814552,15.809422,"Chr4",0.130933,"Collinear","CollinearFR"
"NC_030306.1",15814570,15823614,-0.20325,-0.220499,-0.068345,15.81457,15.823614,15.819092,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15823664,15832520,0.198774,0.13174,0.051223,15.823664,15.83252,15.828092,"Chr4",0.13174,"Collinear","CollinearFR"
"NC_030306.1",15832531,15842446,0.018149,0.02109,0.004424,15.832531,15.842446,15.8374885,"Chr4",0.02109,"Collinear","CollinearFR"
"NC_030306.1",15842609,15853432,-0.02306,-0.021488,-0.007274,15.842609,15.853432,15.8480205,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15853488,15864807,0.286846,0.218848,0.079048,15.853488,15.864807,15.8591475,"Chr4",0.218848,"Collinear","CollinearFR"
"NC_030306.1",15864970,15876206,0.073304,0.086931,0.022494,15.86497,15.876206,15.870588,"Chr4",0.086931,"Collinear","CollinearFR"
"NC_030306.1",15876338,15889932,0.158872,0.103843,0.04489,15.876338,15.889932,15.883135,"Chr4",0.103843,"Collinear","CollinearFR"
"NC_030306.1",15890093,15902084,0.246316,0.1924,0.078993,15.890093,15.902084,15.8960885,"Chr4",0.1924,"Collinear","CollinearFR"
"NC_030306.1",15902087,15917926,0.054643,0.03893,0.011795,15.902087,15.917926,15.9100065,"Chr4",0.03893,"Collinear","CollinearFR"
"NC_030306.1",15917969,15935764,0.121354,0.091253,0.024071,15.917969,15.935764,15.9268665,"Chr4",0.091253,"Collinear","CollinearFR"
"NC_030306.1",15935774,15950472,-0.155172,-0.063342,-0.023712,15.935774,15.950472,15.943123,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15950620,15959705,-0.071939,-0.098276,-0.023204,15.95062,15.959705,15.9551625,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15959751,15977590,0.201759,0.112873,0.049406,15.959751,15.97759,15.9686705,"Chr4",0.112873,"Collinear","CollinearFR"
"NC_030306.1",15977666,15998648,-0.012036,-0.006391,-0.002381,15.977666,15.998648,15.988157,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",15998808,16018941,-0.019254,-0.006903,-0.002998,15.998808,16.018941,16.0088745,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16019280,16033638,0.003339,0.00204,0.00074,16.01928,16.033638,16.026459,"Chr4",0.00204,"Collinear","CollinearFR"
"NC_030306.1",16033677,16049268,0.010829,0.008886,0.004122,16.033677,16.049268,16.0414725,"Chr4",0.008886,"Collinear","CollinearFR"
"NC_030306.1",16049269,16058361,0.238329,0.168846,0.114893,16.049269,16.058361,16.053815,"Chr4",0.168846,"Collinear","CollinearFR"
"NC_030306.1",16058390,16077352,0.031897,0.062006,0.025283,16.05839,16.077352,16.067871,"Chr4",0.062006,"Collinear","CollinearFR"
"NC_030306.1",16077429,16083823,-0.195842,-0.269629,-0.059242,16.077429,16.083823,16.080626,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16083826,16097468,0.127235,0.095218,0.027432,16.083826,16.097468,16.090647,"Chr4",0.095218,"Collinear","CollinearFR"
"NC_030306.1",16097534,16111650,0.324031,0.258547,0.084722,16.097534,16.11165,16.104592,"Chr4",0.258547,"Collinear","CollinearFR"
"NC_030306.1",16111738,16122794,-0.097343,-0.09737,-0.021577,16.111738,16.122794,16.117266,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16122817,16134917,0.115746,0.126065,0.024031,16.122817,16.134917,16.128867,"Chr4",0.126065,"Collinear","CollinearFR"
"NC_030306.1",16134968,16147582,0.036748,0.046893,0.008657,16.134968,16.147582,16.141275,"Chr4",0.046893,"Collinear","CollinearFR"
"NC_030306.1",16147630,16159505,0.134995,0.101916,0.025072,16.14763,16.159505,16.1535675,"Chr4",0.101916,"Collinear","CollinearFR"
"NC_030306.1",16159591,16171620,-0.064028,-0.079242,-0.021633,16.159591,16.17162,16.1656055,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16171638,16191969,-0.127852,-0.182553,-0.031027,16.171638,16.191969,16.1818035,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16192017,16205024,0.013082,0.014197,0.003726,16.192017,16.205024,16.1985205,"Chr4",0.014197,"Collinear","CollinearFR"
"NC_030306.1",16205069,16211524,0.10996,0.096269,0.030892,16.205069,16.211524,16.2082965,"Chr4",0.096269,"Collinear","CollinearFR"
"NC_030306.1",16211602,16221917,-0.09552,-0.061239,-0.02121,16.211602,16.221917,16.2167595,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16222060,16229610,-0.117972,-0.179468,-0.036164,16.22206,16.22961,16.225835,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16229646,16242481,0.114683,0.084811,0.029211,16.229646,16.242481,16.2360635,"Chr4",0.084811,"Collinear","CollinearFR"
"NC_030306.1",16242519,16254546,0.049569,0.041525,0.013356,16.242519,16.254546,16.2485325,"Chr4",0.041525,"Collinear","CollinearFR"
"NC_030306.1",16254551,16277815,-0.249541,-0.065644,-0.034877,16.254551,16.277815,16.266183,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16277846,16285655,0.14651,0.229968,0.066313,16.277846,16.285655,16.2817505,"Chr4",0.229968,"Collinear","CollinearFR"
"NC_030306.1",16285853,16296268,0.197586,0.177123,0.059824,16.285853,16.296268,16.2910605,"Chr4",0.177123,"Collinear","CollinearFR"
"NC_030306.1",16296270,16308452,-0.008282,-0.008413,-0.001915,16.29627,16.308452,16.302361,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16308453,16317323,0.042923,0.060207,0.014576,16.308453,16.317323,16.312888,"Chr4",0.060207,"Collinear","CollinearFR"
"NC_030306.1",16317746,16328650,0.122095,0.108957,0.030208,16.317746,16.32865,16.323198,"Chr4",0.108957,"Collinear","CollinearFR"
"NC_030306.1",16328861,16337332,0.164249,0.198381,0.048551,16.328861,16.337332,16.3330965,"Chr4",0.198381,"Collinear","CollinearFR"
"NC_030306.1",16337400,16343386,-0.057107,-0.10586,-0.01922,16.3374,16.343386,16.340393,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16343393,16349339,0.188459,0.286079,0.067562,16.343393,16.349339,16.346366,"Chr4",0.286079,"Collinear","CollinearFR"
"NC_030306.1",16349346,16356235,0.06977,0.075236,0.02069,16.349346,16.356235,16.3527905,"Chr4",0.075236,"Collinear","CollinearFR"
"NC_030306.1",16356239,16366867,0.059671,0.071278,0.019541,16.356239,16.366867,16.361553,"Chr4",0.071278,"Collinear","CollinearFR"
"NC_030306.1",16366887,16374957,-0.057177,-0.063737,-0.019776,16.366887,16.374957,16.370922,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16375146,16381611,0.00187,0.003048,0.000808,16.375146,16.381611,16.3783785,"Chr4",0.003048,"Collinear","CollinearFR"
"NC_030306.1",16381700,16388365,0.190544,0.25381,0.078223,16.3817,16.388365,16.3850325,"Chr4",0.25381,"Collinear","CollinearFR"
"NC_030306.1",16388441,16394407,-0.098881,-0.165384,-0.043403,16.388441,16.394407,16.391424,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16394416,16402492,0.190208,0.244926,0.067959,16.394416,16.402492,16.398454,"Chr4",0.244926,"Collinear","CollinearFR"
"NC_030306.1",16402630,16407230,-0.15813,-0.378186,-0.087035,16.40263,16.40723,16.40493,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16407514,16414512,-0.122795,-0.200804,-0.045887,16.407514,16.414512,16.411013,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16414534,16421616,-0.109022,-0.140685,-0.031282,16.414534,16.421616,16.418075,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16421640,16431963,-0.082501,-0.087119,-0.025854,16.42164,16.431963,16.4268015,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16432587,16443225,0.054631,0.061685,0.013715,16.432587,16.443225,16.437906,"Chr4",0.061685,"Collinear","CollinearFR"
"NC_030306.1",16443365,16452947,-0.091959,-0.115227,-0.031152,16.443365,16.452947,16.448156,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16453446,16471994,-0.087733,-0.056795,-0.014334,16.453446,16.471994,16.46272,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16472906,16484048,0.019021,0.010478,0.004582,16.472906,16.484048,16.478477,"Chr4",0.010478,"Collinear","CollinearFR"
"NC_030306.1",16484050,16495964,0.296746,0.177308,0.068734,16.48405,16.495964,16.490007,"Chr4",0.177308,"Collinear","CollinearFR"
"NC_030306.1",16495968,16507369,0.120854,0.086041,0.028683,16.495968,16.507369,16.5016685,"Chr4",0.086041,"Collinear","CollinearFR"
"NC_030306.1",16507400,16519983,0.226227,0.164125,0.057062,16.5074,16.519983,16.5136915,"Chr4",0.164125,"Collinear","CollinearFR"
"NC_030306.1",16519994,16527891,0.058661,0.070944,0.019431,16.519994,16.527891,16.5239425,"Chr4",0.070944,"Collinear","CollinearFR"
"NC_030306.1",16527956,16534847,0.189948,0.236593,0.064462,16.527956,16.534847,16.5314015,"Chr4",0.236593,"Collinear","CollinearFR"
"NC_030306.1",16534876,16545352,-0.118306,-0.19605,-0.028977,16.534876,16.545352,16.540114,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16545355,16549638,0.43643,0.424167,0.156433,16.545355,16.549638,16.5474965,"Chr4",0.424167,"Collinear","CollinearFR"
"NC_030306.1",16549721,16559444,0.067081,0.079639,0.020398,16.549721,16.559444,16.5545825,"Chr4",0.079639,"Collinear","CollinearFR"
"NC_030306.1",16559447,16569255,-0.005007,-0.006544,-0.001839,16.559447,16.569255,16.564351,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16569265,16577094,-0.007991,-0.013575,-0.002878,16.569265,16.577094,16.5731795,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16577100,16585498,-0.278524,-0.540937,-0.081935,16.5771,16.585498,16.581299,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16585523,16596270,0.066582,0.094445,0.023513,16.585523,16.59627,16.5908965,"Chr4",0.094445,"Collinear","CollinearFR"
"NC_030306.1",16596476,16607119,0.013622,0.018321,0.004428,16.596476,16.607119,16.6017975,"Chr4",0.018321,"Collinear","CollinearFR"
"NC_030306.1",16607121,16616498,0.235547,0.25942,0.086442,16.607121,16.616498,16.6118095,"Chr4",0.25942,"Collinear","CollinearFR"
"NC_030306.1",16616537,16626138,0.30154,0.284501,0.084766,16.616537,16.626138,16.6213375,"Chr4",0.284501,"Collinear","CollinearFR"
"NC_030306.1",16626545,16632928,0.069765,0.079205,0.026154,16.626545,16.632928,16.6297365,"Chr4",0.079205,"Collinear","CollinearFR"
"NC_030306.1",16632930,16642241,0.081813,0.095206,0.02811,16.63293,16.642241,16.6375855,"Chr4",0.095206,"Collinear","CollinearFR"
"NC_030306.1",16642302,16653036,-0.053407,-0.058155,-0.011435,16.642302,16.653036,16.647669,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16653086,16660902,-0.217713,-0.372525,-0.058953,16.653086,16.660902,16.656994,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16660905,16668280,0.4513,0.2854,0.124934,16.660905,16.66828,16.6645925,"Chr4",0.2854,"Collinear","CollinearFR"
"NC_030306.1",16668568,16681541,0.013514,0.008277,0.003099,16.668568,16.681541,16.6750545,"Chr4",0.008277,"Collinear","CollinearFR"
"NC_030306.1",16681598,16693155,0.090358,0.080472,0.023631,16.681598,16.693155,16.6873765,"Chr4",0.080472,"Collinear","CollinearFR"
"NC_030306.1",16693170,16704021,0.00092,0.000775,0.00021,16.69317,16.704021,16.6985955,"Chr4",0.000775,"Collinear","CollinearFR"
"NC_030306.1",16704067,16713415,-0.05084,-0.059051,-0.017113,16.704067,16.713415,16.708741,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16713453,16727239,-0.141753,-0.117257,-0.040888,16.713453,16.727239,16.720346,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16727251,16736407,0.092761,0.107216,0.042454,16.727251,16.736407,16.731829,"Chr4",0.107216,"Collinear","CollinearFR"
"NC_030306.1",16736986,16767906,0.056899,0.023401,0.008139,16.736986,16.767906,16.752446,"Chr4",0.023401,"Collinear","CollinearFR"
"NC_030306.1",16768068,16790535,0.110364,0.046299,0.020398,16.768068,16.790535,16.7793015,"Chr4",0.046299,"Collinear","CollinearFR"
"NC_030306.1",16790992,16812748,-0.13918,-0.09468,-0.032101,16.790992,16.812748,16.80187,"Chr4",NA,"Collinear","CollinearFR"
"NC_030306.1",16812751,16825738,0.033081,0.050316,0.010946,16.812751,16.825738,16.8192445,"Chr4",0.050316,"Collinear","CollinearFR"
"NC_030306.1",16825973,16836689,0.226138,0.20122,0.062147,16.825973,16.836689,16.831331,"Chr4",0.20122,"Collinear","CollinearFR"
"NC_030306.1",16836705,16856997,0.160993,0.089958,0.032452,16.836705,16.856997,16.846851,"Chr4",0.089958,"Collinear","CollinearFR"
"NC_030306.1",16857001,16873559,-0.039049,-0.022887,-0.007179,16.857001,16.873559,16.86528,"Chr4",NA,"Collinear","CollinearFR"
