"Cat","Species","Dxy","Chrom"
"Inverted","LOWvBOG",0.0444962375815751,"chrXR"
"Inverted","LOWvBOG",0.0522032267416501,"chrXR"
"Inverted","LOWvBOG",0.0328065730383079,"chrXR"
"Inverted","LOWvBOG",0.0283914103290781,"chrXR"
"Collinear","LOWvBOG",0.0401888571481677,"chrXR"
"Inverted","LOWvBOG",0.0342186368534501,"chrXR"
"Inverted","LOWvBOG",0.045205862269396,"chrXR"
"Inverted","LOWvBOG",0.0410319138919887,"chrXR"
"Inverted","LOWvBOG",0.0436239168768362,"chrXR"
"Inverted","LOWvBOG",0.0360992847028579,"chrXR"
"Inverted","LOWvBOG",0.0325891939754365,"chrXR"
"Inverted","LOWvBOG",0.0407720147279335,"chrXR"
"Inverted","LOWvBOG",0.0499782225903125,"chrXR"
"Inverted","LOWvBOG",0.0429704680225007,"chrXR"
"Inverted","LOWvBOG",0.0395465519554443,"chrXR"
"Collinear","LOWvBOG",0.0444055931463584,"chrXR"
"Inverted","LOWvBOG",0.0375937305312646,"chrXR"
"Inverted","LOWvBOG",0.0379049403619841,"chrXR"
"Inverted","LOWvBOG",0.0336580230353195,"chrXR"
"Inverted","LOWvBOG",0.033498531478586,"chrXR"
"Inverted","LOWvBOG",0.0270319103410377,"chrXR"
"Inverted","LOWvBOG",0.0339934036957871,"chrXR"
"Inverted","LOWvBOG",0.0345237949014321,"chrXR"
"Inverted","LOWvBOG",0.0334096610896256,"chrXR"
"Inverted","LOWvBOG",0.0296295075444698,"chrXR"
"Inverted","LOWvBOG",0.0306437063152689,"chrXR"
"Collinear","LOWvBOG",0.0429109284535958,"chrXR"
"Inverted","LOWvBOG",0.0242986792319743,"chrXR"
"Inverted","LOWvBOG",0.020475700416276,"chrXR"
"Inverted","LOWvBOG",0.0264195630223777,"chrXR"
"Inverted","LOWvBOG",0.0264863227681979,"chrXR"
"Inverted","LOWvBOG",0.0231630017347575,"chrXR"
"Inverted","LOWvBOG",0.0303463867648953,"chrXR"
"Inverted","LOWvBOG",0.0339792807032499,"chrXR"
"Inverted","LOWvBOG",0.037552800024608,"chrXR"
"Inverted","LOWvBOG",0.0334711523164647,"chrXR"
"Inverted","LOWvBOG",0.0323627207714908,"chrXR"
"Collinear","LOWvBOG",0.0463663076096353,"chrXR"
"Inverted","LOWvBOG",0.0327459857939632,"chrXR"
"Inverted","LOWvBOG",0.0344333629432887,"chrXR"
"Inverted","LOWvBOG",0.0362519514708037,"chrXR"
"Inverted","LOWvBOG",0.0341764837364645,"chrXR"
"Inverted","LOWvBOG",0.0306313316568657,"chrXR"
"Inverted","LOWvBOG",0.0311130143855382,"chrXR"
"Inverted","LOWvBOG",0.0289586863150478,"chrXR"
"Inverted","LOWvBOG",0.0249244173705893,"chrXR"
"Inverted","LOWvBOG",0.0271537386668184,"chrXR"
"Inverted","LOWvBOG",0.0273720685062722,"chrXR"
"Collinear","LOWvBOG",0.0395389636201738,"chrXR"
"Inverted","LOWvBOG",0.0278409188347244,"chrXR"
"Inverted","LOWvBOG",0.034590188345541,"chrXR"
"Inverted","LOWvBOG",0.0396097121277097,"chrXR"
"Inverted","LOWvBOG",0.0232372569650336,"chrXR"
"Inverted","LOWvBOG",0.0329048087386481,"chrXR"
"Inverted","LOWvBOG",0.0336361294643674,"chrXR"
"Inverted","LOWvBOG",0.0391180932220867,"chrXR"
"Inverted","LOWvBOG",0.0337321033268954,"chrXR"
"Inverted","LOWvBOG",0.0377369438642689,"chrXR"
"Inverted","LOWvBOG",0.0302176068451326,"chrXR"
"Collinear","LOWvBOG",0.0188687824994354,"chrXR"
"Inverted","LOWvBOG",0.0335940469345562,"chrXR"
"Inverted","LOWvBOG",0.0297626016356982,"chrXR"
"Inverted","LOWvBOG",0.0333538679814088,"chrXR"
"Inverted","LOWvBOG",0.0326709686497348,"chrXR"
"Inverted","LOWvBOG",0.0321834119973252,"chrXR"
"Inverted","LOWvBOG",0.0309649804098924,"chrXR"
"Inverted","LOWvBOG",0.0373952813635898,"chrXR"
"Inverted","LOWvBOG",0.0355948966347987,"chrXR"
"Inverted","LOWvBOG",0.0363131731915724,"chrXR"
"Inverted","LOWvBOG",0.0288651348119314,"chrXR"
"Collinear","LOWvBOG",0.0326181871396162,"chrXR"
"Collinear","LOWvBOG",0.00667337962150699,"chrXR"
"Inverted","LOWvBOG",0.0301290565603411,"chrXR"
"Inverted","LOWvBOG",0.0303720346131322,"chrXR"
"Inverted","LOWvBOG",0.041083708654596,"chrXR"
"Inverted","LOWvBOG",0.0353719386196761,"chrXR"
"Inverted","LOWvBOG",0.0283555529897497,"chrXR"
"Inverted","LOWvBOG",0.0295570775551425,"chrXR"
"Inverted","LOWvBOG",0.0316721648905529,"chrXR"
"Inverted","LOWvBOG",0.0313568037887271,"chrXR"
"Inverted","LOWvBOG",0.0323605196230607,"chrXR"
"Inverted","LOWvBOG",0.0389609262589692,"chrXR"
"Collinear","LOWvBOG",0.0279810199565553,"chrXR"
"Inverted","LOWvBOG",0.0344781625127715,"chrXR"
"Inverted","LOWvBOG",0.0289405131843391,"chrXR"
"Inverted","LOWvBOG",0.033042322328761,"chrXR"
"Inverted","LOWvBOG",0.0310199713978664,"chrXR"
"Inverted","LOWvBOG",0.0301094233082651,"chrXR"
"Inverted","LOWvBOG",0.0303182145425985,"chrXR"
"Inverted","LOWvBOG",0.03093517199307,"chrXR"
"Inverted","LOWvBOG",0.0310536517888594,"chrXR"
"Inverted","LOWvBOG",0.0308789151055794,"chrXR"
"Inverted","LOWvBOG",0.0275259466450199,"chrXR"
"Collinear","LOWvBOG",0.0473281884760041,"chrXR"
"Inverted","LOWvBOG",0.029105936607412,"chrXR"
"Inverted","LOWvBOG",0.0259142919179797,"chrXR"
"Inverted","LOWvBOG",0.0281114274948291,"chrXR"
"Inverted","LOWvBOG",0.032255818387184,"chrXR"
"Inverted","LOWvBOG",0.0324120505584347,"chrXR"
"Inverted","LOWvBOG",0.0289214633255736,"chrXR"
"Inverted","LOWvBOG",0.0375278123726012,"chrXR"
"Inverted","LOWvBOG",0.0329906732952836,"chrXR"
"Inverted","LOWvBOG",0.0328425578402531,"chrXR"
"Inverted","LOWvBOG",0.0373330872890779,"chrXR"
"Collinear","LOWvBOG",0.0440566873068037,"chrXR"
"Inverted","LOWvBOG",0.0362456906666895,"chrXR"
"Inverted","LOWvBOG",0.044875184690988,"chrXR"
"Inverted","LOWvBOG",0.0394249960283052,"chrXR"
"Inverted","LOWvBOG",0.0375265433397374,"chrXR"
"Inverted","LOWvBOG",0.0272311380159344,"chrXR"
"Inverted","LOWvBOG",0.0318523342028879,"chrXR"
"Inverted","LOWvBOG",0.0212815110590346,"chrXR"
"Inverted","LOWvBOG",0.0414177021740276,"chrXR"
"Inverted","LOWvBOG",0.0274007595159338,"chrXR"
"Inverted","LOWvBOG",0.0343849443334732,"chrXR"
"Collinear","LOWvBOG",0.0397833749781506,"chrXR"
"Inverted","LOWvBOG",0.0343534359897308,"chrXR"
"Inverted","LOWvBOG",0.0425355496356914,"chrXR"
"Inverted","LOWvBOG",0.0239975616352735,"chrXR"
"Inverted","LOWvBOG",0.02747261683829,"chrXR"
"Inverted","LOWvBOG",0.032218619334362,"chrXR"
"Inverted","LOWvBOG",0.0355521044729894,"chrXR"
"Inverted","LOWvBOG",0.0386906390045545,"chrXR"
"Inverted","LOWvBOG",0.030972289120254,"chrXR"
"Inverted","LOWvBOG",0.0348275892298464,"chrXR"
"Inverted","LOWvBOG",0.032620165016979,"chrXR"
"Collinear","LOWvBOG",0.0412891044296323,"chrXR"
"Inverted","LOWvBOG",0.0355353670259485,"chrXR"
"Inverted","LOWvBOG",0.0366389579944044,"chrXR"
"Inverted","LOWvBOG",0.0391652225478566,"chrXR"
"Inverted","LOWvBOG",0.0380555310420242,"chrXR"
"Inverted","LOWvBOG",0.0347018098877466,"chrXR"
"Inverted","LOWvBOG",0.040011001016944,"chrXR"
"Inverted","LOWvBOG",0.0405581220503347,"chrXR"
"Inverted","LOWvBOG",0.0312160030518842,"chrXR"
"Inverted","LOWvBOG",0.0295252773594175,"chrXR"
"Inverted","LOWvBOG",0.0334741085603829,"chrXR"
"Collinear","LOWvBOG",0.0466532368936969,"chrXR"
"Inverted","LOWvBOG",0.0288556541789032,"chrXR"
"Inverted","LOWvBOG",0.0289141859272195,"chrXR"
"Inverted","LOWvBOG",0.0323935076928732,"chrXR"
"Inverted","LOWvBOG",0.0320590673982959,"chrXR"
"Inverted","LOWvBOG",0.0323683025973595,"chrXR"
"Inverted","LOWvBOG",0.0286170190544359,"chrXR"
"Inverted","LOWvBOG",0.02666267696132,"chrXR"
"Inverted","LOWvBOG",0.0245979245927209,"chrXR"
"Inverted","LOWvBOG",0.0266160205861803,"chrXR"
"Inverted","LOWvBOG",0.0365612546594725,"chrXR"
"Collinear","LOWvBOG",0.0410686353871804,"chrXR"
"Inverted","LOWvBOG",0.0386621707858214,"chrXR"
"Inverted","LOWvBOG",0.0333439622759758,"chrXR"
"Inverted","LOWvBOG",0.0277823110584659,"chrXR"
"Inverted","LOWvBOG",0.0359598457182923,"chrXR"
"Inverted","LOWvBOG",0.0342327874468857,"chrXR"
"Inverted","LOWvBOG",0.033562335362508,"chrXR"
"Inverted","LOWvBOG",0.041711970910281,"chrXR"
"Inverted","LOWvBOG",0.0362428256124397,"chrXR"
"Inverted","LOWvBOG",0.0335139023745243,"chrXR"
"Inverted","LOWvBOG",0.0343695018799926,"chrXR"
"Collinear","LOWvBOG",0.0419986048739955,"chrXR"
"Inverted","LOWvBOG",0.036434147808173,"chrXR"
"Inverted","LOWvBOG",0.029899506184067,"chrXR"
"Inverted","LOWvBOG",0.026572039550248,"chrXR"
"Collinear","LOWvBOG",0.033327670209895,"chrXR"
"Collinear","LOWvBOG",0.034499353382454,"chrXR"
"Collinear","LOWvBOG",0.0294462134403134,"chrXR"
"Collinear","LOWvBOG",0.0394867882441724,"chrXR"
"Collinear","LOWvBOG",0.0419799711454173,"chrXR"
"Collinear","LOWvBOG",0.024416406739907,"chrXR"
"Collinear","LOWvBOG",0.0200758247091971,"chrXR"
"Collinear","LOWvBOG",0.0371921168063681,"chrXR"
"Collinear","LOWvBOG",0.0236006799668653,"chrXR"
"Collinear","LOWvBOG",0.0224860865549479,"chrXR"
"Collinear","LOWvBOG",0.0318729589134157,"chrXR"
"Collinear","LOWvBOG",0.0306502700227275,"chrXR"
"Collinear","LOWvBOG",0.0448790951919397,"chrXR"
"Collinear","LOWvBOG",0.043192730690274,"chrXR"
"Collinear","LOWvBOG",0.0420107237585051,"chrXR"
"Collinear","LOWvBOG",0.0610968807356533,"chrXR"
"Collinear","LOWvBOG",0.0598173163676274,"chrXR"
"Collinear","LOWvBOG",0.0440023432560399,"chrXR"
"Collinear","LOWvBOG",0.0396825602973032,"chrXR"
"Collinear","LOWvBOG",0.0421193676077323,"chrXR"
"Collinear","LOWvBOG",0.0308744279097494,"chrXR"
"Collinear","LOWvBOG",0.0269171126634975,"chrXR"
"Collinear","LOWvBOG",0.0251509117741308,"chrXR"
"Collinear","LOWvBOG",0.0292366260297066,"chrXR"
"Collinear","LOWvBOG",0.0362602870836955,"chrXR"
"Collinear","LOWvBOG",0.0418003010689909,"chrXR"
"Collinear","LOWvBOG",0.0322984333702192,"chrXR"
"Collinear","LOWvBOG",0.0381499391410439,"chrXR"
"Collinear","LOWvBOG",0.0357245618876226,"chrXR"
"Collinear","LOWvBOG",0.0251010190406365,"chrXR"
"Collinear","LOWvBOG",0.0428156403919967,"chrXR"
"Collinear","LOWvBOG",0.0261516093151433,"chrXR"
"Collinear","LOWvBOG",0.0253962064150908,"chrXR"
"Collinear","LOWvBOG",0.0346254642411101,"chrXR"
"Collinear","LOWvBOG",0.0318116770651118,"chrXR"
"Collinear","LOWvBOG",0.0338566153292151,"chrXR"
"Collinear","LOWvBOG",0.033758665990298,"chrXR"
"Collinear","LOWvBOG",0.0368171137965389,"chrXR"
"Collinear","LOWvBOG",0.0319210531143981,"chrXR"
"Collinear","LOWvBOG",0.0291986145139428,"chrXR"
"Collinear","LOWvBOG",0.0355215015058526,"chrXR"
"Collinear","LOWvBOG",0.0333646863510191,"chrXR"
"Collinear","LOWvBOG",0.0349644881725661,"chrXR"
"Collinear","LOWvBOG",0.0376212670055272,"chrXR"
"Collinear","LOWvBOG",0.0321236655956818,"chrXR"
"Collinear","LOWvBOG",0.0323395117635089,"chrXR"
"Collinear","LOWvBOG",0.0319379650604167,"chrXR"
"Collinear","LOWvBOG",0.0275865458035115,"chrXR"
"Collinear","LOWvBOG",0.0242962153728507,"chrXR"
"Collinear","LOWvBOG",0.0243065067950852,"chrXR"
"Collinear","LOWvBOG",0.0277695629229993,"chrXR"
"Collinear","LOWvBOG",0.0349863302798571,"chrXR"
"Collinear","LOWvBOG",0.0384299084299172,"chrXR"
"Collinear","LOWvBOG",0.0353858269772719,"chrXR"
"Collinear","LOWvBOG",0.0330397331296525,"chrXR"
"Collinear","LOWvBOG",0.035924618546104,"chrXR"
"Collinear","LOWvBOG",0.0361790454525113,"chrXR"
"Collinear","LOWvBOG",0.0399179405940292,"chrXR"
"Collinear","LOWvBOG",0.0329779961419171,"chrXR"
"Collinear","LOWvBOG",0.0276593452656973,"chrXR"
"Collinear","LOWvBOG",0.032738033581805,"chrXR"
"Collinear","LOWvBOG",0.0250710193409873,"chrXR"
"Collinear","LOWvBOG",0.0298922686395952,"chrXR"
"Collinear","LOWvBOG",0.0402395486941427,"chrXR"
"Collinear","LOWvBOG",0.0310351564384194,"chrXR"
"Collinear","LOWvBOG",0.0374264740896447,"chrXR"
"Collinear","LOWvBOG",0.0567549560221286,"chrXR"
"Collinear","LOWvBOG",0.0345525444629999,"chrXR"
"Collinear","LOWvBOG",0.0314629967348727,"chrXR"
"Collinear","LOWvBOG",0.036878815358088,"chrXR"
"Collinear","LOWvBOG",0.0383808585665498,"chrXR"
"Collinear","LOWvBOG",0.0291349025081075,"chrXR"
"Collinear","LOWvBOG",0.030328811026805,"chrXR"
"Collinear","LOWvBOG",0.0422145968914546,"chrXR"
"Collinear","LOWvBOG",0.0353969315476408,"chrXR"
"Collinear","LOWvBOG",0.0373446422040569,"chrXR"
"Collinear","LOWvBOG",0.027731085968054,"chrXR"
"Collinear","LOWvBOG",0.0522915118725289,"chrXR"
"Collinear","LOWvBOG",0.0430772828000906,"chrXR"
"Collinear","LOWvBOG",0.0346637618954623,"chrXR"
"Collinear","LOWvBOG",0.0319082674993313,"chrXR"
"Collinear","LOWvBOG",0.0300031121119938,"chrXR"
"Collinear","LOWvBOG",0.0283559852992509,"chrXR"
"Collinear","LOWvBOG",0.0342356956765192,"chrXR"
"Collinear","LOWvBOG",0.0254332910460672,"chrXR"
"Collinear","LOWvBOG",0.0375176543297873,"chrXR"
"Collinear","LOWvBOG",0.0355351151095624,"chrXR"
"Collinear","LOWvBOG",0.0319349355122169,"chrXR"
"Collinear","LOWvBOG",0.03635622005499,"chrXR"
"Collinear","LOWvBOG",0.0337030831409318,"chrXR"
"Collinear","LOWvBOG",0.0357699915544151,"chrXR"
"Collinear","LOWvBOG",0.0317916475675627,"chrXR"
"Collinear","LOWvBOG",0.033772583045262,"chrXR"
"Collinear","LOWvBOG",0.0340220402342889,"chrXR"
"Collinear","LOWvBOG",0.0327190001268887,"chrXR"
"Collinear","LOWvBOG",0.0337660804966497,"chrXR"
"Collinear","LOWvBOG",0.0315467385642027,"chrXR"
"Collinear","LOWvBOG",0.0314716618099914,"chrXR"
"Collinear","LOWvBOG",0.0345347984272882,"chrXR"
"Collinear","LOWvBOG",0.0399817923676049,"chrXR"
"Collinear","LOWvBOG",0.0379506278948159,"chrXR"
"Collinear","LOWvBOG",0.0306612734464527,"chrXR"
"Collinear","LOWvBOG",0.03093059523372,"chrXR"
"Collinear","LOWvBOG",0.0319248152654908,"chrXR"
"Collinear","LOWvBOG",0.0240551814374499,"chrXR"
"Collinear","LOWvBOG",0.0200853586057646,"chrXR"
"Collinear","LOWvBOG",0.0283103699249842,"chrXR"
"Collinear","LOWvBOG",0.0291175269394709,"chrXR"
"Collinear","LOWvBOG",0.0220440810853204,"chrXR"
"Collinear","LOWvBOG",0.0309411314268451,"chrXR"
"Collinear","LOWvBOG",0.0399330802754647,"chrXR"
"Collinear","LOWvBOG",0.0330373703479268,"chrXR"
"Collinear","LOWvBOG",0.0309415386218117,"chrXR"
"Collinear","LOWvBOG",0.0403199721907166,"chrXR"
"Collinear","LOWvBOG",0.0308840066280357,"chrXR"
"Collinear","LOWvBOG",0.030665777474792,"chrXR"
"Collinear","LOWvBOG",0.0361867775260124,"chrXR"
"Collinear","LOWvBOG",0.0324445500378108,"chrXR"
"Collinear","LOWvBOG",0.028054710194323,"chrXR"
"Collinear","LOWvBOG",0.031415895178814,"chrXR"
"Collinear","LOWvBOG",0.0315306437130878,"chrXR"
"Collinear","LOWvBOG",0.0357800932222927,"chrXR"
"Collinear","LOWvBOG",0.0308940989725385,"chrXR"
"Collinear","LOWvBOG",0.0336563360444355,"chrXR"
"Collinear","LOWvBOG",0.0377124517808732,"chrXR"
"Collinear","LOWvBOG",0.037642592845259,"chrXR"
"Collinear","LOWvBOG",0.0427241816021393,"chrXR"
"Collinear","LOWvBOG",0.0472196339737065,"chrXR"
"Collinear","LOWvBOG",0.0436578098030323,"chrXR"
"Collinear","LOWvBOG",0.0354509441600068,"chrXR"
"Collinear","LOWvBOG",0.0328916349464492,"chrXR"
"Collinear","LOWvBOG",0.0438550583124013,"chrXR"
"Collinear","LOWvBOG",0.0488030386895963,"chrXR"
"Collinear","LOWvBOG",0.0349204120090853,"chrXR"
"Collinear","LOWvBOG",0.0332839818138752,"chrXR"
"Collinear","LOWvBOG",0.0367319270644188,"chrXR"
"Collinear","LOWvBOG",0.0370492279761112,"chrXR"
"Collinear","LOWvBOG",0.0148365904466011,"chrXR"
"Collinear","LOWvBOG",0.0384583668051768,"chrXR"
"Collinear","LOWvBOG",0.0444073969106158,"chrXR"
"Collinear","LOWvBOG",0.0391245448152935,"chrXR"
"Collinear","LOWvBOG",0.0332487997617657,"chrXR"
"Collinear","LOWvBOG",0.0458900675688689,"chrXR"
"Collinear","LOWvBOG",0.0375024082225111,"chrXR"
"Collinear","LOWvBOG",0.046382678316713,"chrXR"
"Collinear","LOWvBOG",0.0388257279395772,"chrXR"
"Collinear","LOWvBOG",0.0408211222623782,"chrXR"
"Collinear","LOWvBOG",0.0365157990117691,"chrXR"
"Collinear","LOWvBOG",0.030528124431551,"chrXR"
"Collinear","LOWvBOG",0.0296529804349754,"chrXR"
"Collinear","LOWvBOG",0.0407730880579274,"chrXR"
"Collinear","LOWvBOG",0.0305172995079284,"chrXR"
"Collinear","LOWvBOG",0.0369221408784281,"chrXR"
"Collinear","LOWvBOG",0.0334811665233321,"chrXR"
"Collinear","LOWvBOG",0.0424995763223293,"chrXR"
"Collinear","LOWvBOG",0.0319064590386508,"chrXR"
"Collinear","LOWvBOG",0.0336594107718175,"chrXR"
"Collinear","LOWvBOG",0.0279979716571106,"chrXR"
"Collinear","LOWvBOG",0.0338459574111871,"chrXR"
"Collinear","LOWvBOG",0.0369329054572227,"chrXR"
"Collinear","LOWvBOG",0.0368613897786438,"chrXR"
"Collinear","LOWvBOG",0.0365446496885906,"chrXR"
"Collinear","LOWvBOG",0.0406809635695947,"chrXR"
"Collinear","LOWvBOG",0.0413981540079313,"chrXR"
"Collinear","LOWvBOG",0.0332329711656016,"chrXR"
"Collinear","LOWvBOG",0.0338396970606274,"chrXR"
"Collinear","LOWvBOG",0.0192324764792504,"chrXR"
"Collinear","LOWvBOG",0.0344085862515725,"chrXR"
"Collinear","LOWvBOG",0.0373284885486464,"chrXR"
"Collinear","LOWvBOG",0.0309783991464766,"chrXR"
"Collinear","LOWvBOG",0.0342176276614601,"chrXR"
"Collinear","LOWvBOG",0.0373860167701855,"chrXR"
"Collinear","LOWvBOG",0.043934378160143,"chrXR"
"Collinear","LOWvBOG",0.0437630879633392,"chrXR"
"Collinear","LOWvBOG",0.0403224320194918,"chrXR"
"Collinear","LOWvBOG",0.0444638626970697,"chrXR"
"Collinear","LOWvBOG",0.0409607663535309,"chrXR"
"Collinear","LOWvBOG",0.0502492460403458,"chrXR"
"Collinear","LOWvBOG",0.0346699990697548,"chrXR"
"Collinear","LOWvBOG",0.0382593099224937,"chrXR"
"Collinear","LOWvBOG",0.0423672074061929,"chrXR"
"Collinear","LOWvBOG",0.0291333459523044,"chrXR"
"Collinear","LOWvBOG",0.0224557247653029,"chrXR"
"Collinear","LOWvBOG",0.0352831396781654,"chrXR"
"Collinear","LOWvBOG",0.0392422777907931,"chrXR"
"Collinear","LOWvBOG",0.0355409443085206,"chrXR"
"Collinear","LOWvBOG",0.0369734198633338,"chrXR"
"Collinear","LOWvBOG",0.0346027195760803,"chrXR"
"Collinear","LOWvBOG",0.0444159347600376,"chrXR"
"Collinear","LOWvBOG",0.0300721942112976,"chrXR"
"Collinear","LOWvBOG",0.0249798617985806,"chrXR"
"Collinear","LOWvBOG",0.0360099603282246,"chrXR"
"Collinear","LOWvBOG",0.0322469777862568,"chrXR"
"Collinear","LOWvBOG",0.042322419170505,"chrXR"
"Collinear","LOWvBOG",0.0364471839160538,"chrXR"
"Collinear","LOWvBOG",0.03750375941711,"chrXR"
"Collinear","LOWvBOG",0.0323107172945082,"chrXR"
"Collinear","LOWvBOG",0.0327308498925564,"chrXR"
"Collinear","LOWvBOG",0.0376820536854432,"chrXR"
"Collinear","LOWvBOG",0.0422779776691078,"chrXR"
"Collinear","LOWvBOG",0.0343592462458873,"chrXR"
"Collinear","LOWvBOG",0.0410822771713655,"chrXR"
"Collinear","LOWvBOG",0.03557793428036,"chrXR"
"Collinear","LOWvBOG",0.0278914793049784,"chrXR"
"Collinear","LOWvBOG",0.0387415561740614,"chrXR"
"Collinear","LOWvBOG",0.0267151846225675,"chrXR"
"Collinear","LOWvBOG",0.0333154557008012,"chrXR"
"Collinear","LOWvBOG",0.0304764322495228,"chrXR"
"Collinear","LOWvBOG",0.0351724357453984,"chrXR"
"Collinear","LOWvBOG",0.0315130560293175,"chrXR"
"Collinear","LOWvBOG",0.0433015560023327,"chrXR"
"Collinear","LOWvBOG",0.0348470983404672,"chrXR"
"Collinear","LOWvBOG",0.0335954750744051,"chrXR"
"Collinear","LOWvBOG",0.0291498975061835,"chrXR"
"Collinear","LOWvBOG",0.0276986650762425,"chrXR"
"Collinear","LOWvBOG",0.0311713943189611,"chrXR"
"Collinear","LOWvBOG",0.0291617708594379,"chrXR"
"Collinear","LOWvBOG",0.0314910831085192,"chrXR"
"Collinear","LOWvBOG",0.0387738297793686,"chrXR"
"Collinear","LOWvBOG",0.0384728040880536,"chrXR"
"Collinear","LOWvBOG",0.0413640058424321,"chrXR"
"Collinear","LOWvBOG",0.0527883081886134,"chrXR"
"Collinear","LOWvBOG",0.0424112268201958,"chrXR"
"Collinear","LOWvBOG",0.0375551093500458,"chrXR"
"Collinear","LOWvBOG",0.0426013392793531,"chrXR"
"Collinear","LOWvBOG",0.0332086295803816,"chrXR"
"Collinear","LOWvBOG",0.0310197887968022,"chrXR"
"Collinear","LOWvBOG",0.0304253542069795,"chrXR"
"Collinear","LOWvBOG",0.0288402077004194,"chrXR"
"Collinear","LOWvBOG",0.0330305142487033,"chrXR"
"Collinear","LOWvBOG",0.0350275898673501,"chrXR"
"Collinear","LOWvBOG",0.0280226052432737,"chrXR"
"Collinear","LOWvBOG",0.0440167502605074,"chrXR"
"Collinear","LOWvBOG",0.0315611741691032,"chrXR"
"Collinear","LOWvBOG",0.0432088780873568,"chrXR"
"Collinear","LOWvBOG",0.0286807620454027,"chrXR"
"Collinear","LOWvBOG",0.0306321856945273,"chrXR"
"Collinear","LOWvBOG",0.0313732057778554,"chrXR"
"Collinear","LOWvBOG",0.0319595225574942,"chrXR"
"Collinear","LOWvBOG",0.0393203315179715,"chrXR"
"Collinear","LOWvBOG",0.0313028202472255,"chrXR"
"Collinear","LOWvBOG",0.0342238736848029,"chrXR"
"Collinear","LOWvBOG",0.0298787507401722,"chrXR"
"Collinear","LOWvBOG",0.046364494558651,"chrXR"
"Collinear","LOWvBOG",0.0255763241147626,"chrXR"
"Collinear","LOWvBOG",0.0330160828307623,"chrXR"
"Collinear","LOWvBOG",0.0314870002446046,"chrXR"
"Collinear","LOWvBOG",0.0379106371420201,"chrXR"
"Collinear","LOWvBOG",0.040571606460607,"chrXR"
"Collinear","LOWvBOG",0.0246158398608737,"chrXR"
"Collinear","LOWvBOG",0.0305299879182067,"chrXR"
"Collinear","LOWvBOG",0.0294365146097142,"chrXR"
"Collinear","LOWvBOG",0.0224749898903264,"chrXR"
"Collinear","LOWvBOG",0.0242687242460731,"chrXR"
"Collinear","LOWvBOG",0.0479017112676407,"chrXR"
"Collinear","LOWvBOG",0.0224426973680831,"chrXR"
"Collinear","LOWvBOG",0.031681010143046,"chrXR"
"Collinear","LOWvBOG",0.0350697158281651,"chrXR"
"Collinear","LOWvBOG",0.0321019507918124,"chrXR"
"Collinear","LOWvBOG",0.0303445342973465,"chrXR"
"Collinear","LOWvBOG",0.0337832543410123,"chrXR"
"Collinear","LOWvBOG",0.0402290444310301,"chrXR"
"Collinear","LOWvBOG",0.0388630161485787,"chrXR"
"Collinear","LOWvBOG",0.0313328899091638,"chrXR"
"Collinear","LOWvBOG",0.0296893427792158,"chrXR"
"Collinear","LOWvBOG",0.0471953016415277,"chrXR"
"Collinear","LOWvBOG",0.0283210160508532,"chrXR"
"Collinear","LOWvBOG",0.0320332631365378,"chrXR"
"Collinear","LOWvBOG",0.0347396156338519,"chrXR"
"Collinear","LOWvBOG",0.0345127780927598,"chrXR"
"Collinear","LOWvBOG",0.0417515118710228,"chrXR"
"Collinear","LOWvBOG",0.0348362549960628,"chrXR"
"Collinear","LOWvBOG",0.0372744746728478,"chrXR"
"Collinear","LOWvBOG",0.0456441614883305,"chrXR"
"Collinear","LOWvBOG",0.0410314576647239,"chrXR"
"Collinear","LOWvBOG",0.0389375522509877,"chrXR"
"Collinear","LOWvBOG",0.0381314177312567,"chrXR"
"Collinear","LOWvBOG",0.0261939876555417,"chrXR"
"Collinear","LOWvBOG",0.0307888335214717,"chrXR"
"Collinear","LOWvBOG",0.0269617477461318,"chrXR"
"Collinear","LOWvBOG",0.033597438516322,"chrXR"
"Collinear","LOWvBOG",0.0383110520196732,"chrXR"
"Collinear","LOWvBOG",0.042872183873482,"chrXR"
"Collinear","LOWvBOG",0.0349970576401135,"chrXR"
"Collinear","LOWvBOG",0.0325863052088041,"chrXR"
"Collinear","LOWvBOG",0.0331738112067659,"chrXR"
"Collinear","LOWvBOG",0.0299148525472088,"chrXR"
"Collinear","LOWvPSE",0.0320775352698726,"chrXR"
"Collinear","LOWvPSE",0.0319489112820658,"chrXR"
"Collinear","LOWvPSE",0.0369529004693416,"chrXR"
"Collinear","LOWvPSE",0.0246355119388052,"chrXR"
"Collinear","LOWvPSE",0.0216033130359887,"chrXR"
"Collinear","LOWvPSE",0.0257379791738541,"chrXR"
"Collinear","LOWvPSE",0.0278308540340074,"chrXR"
"Collinear","LOWvPSE",0.0279173720269779,"chrXR"
"Collinear","LOWvPSE",0.0279254577817516,"chrXR"
"Collinear","LOWvPSE",0.0245459761232844,"chrXR"
"Collinear","LOWvPSE",0.0276482013554646,"chrXR"
"Collinear","LOWvPSE",0.0300852412814039,"chrXR"
"Collinear","LOWvPSE",0.0311656936536845,"chrXR"
"Collinear","LOWvPSE",0.0367092953356204,"chrXR"
"Collinear","LOWvPSE",0.0283710080068978,"chrXR"
"Collinear","LOWvPSE",0.0284674988439113,"chrXR"
"Collinear","LOWvPSE",0.0234329815141842,"chrXR"
