"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030304.1",13731017,13733975,0.108356,0.08634,0.036602,13.731017,13.733975,13.732496,"Chr2",0.08634,"Collinear",NA
"NC_030304.1",13734191,13752931,0.0314,0.014092,0.006261,13.734191,13.752931,13.743561,"Chr2",0.014092,"Collinear",NA
"NC_030304.1",13752932,13760815,-0.038426,-0.041763,-0.018313,13.752932,13.760815,13.7568735,"Chr2",NA,"Collinear",NA
"NC_030304.1",13760845,13767998,-0.096229,-0.080915,-0.033845,13.760845,13.767998,13.7644215,"Chr2",NA,"Collinear",NA
"NC_030304.1",13768013,13773160,0.072361,0.045776,0.022154,13.768013,13.77316,13.7705865,"Chr2",0.045776,"Collinear",NA
"NC_030304.1",13774289,13786449,-0.007518,-0.00298,-0.001315,13.774289,13.786449,13.780369,"Chr2",NA,"Collinear",NA
"NC_030304.1",13786576,13798045,-0.078576,-0.036643,-0.021287,13.786576,13.798045,13.7923105,"Chr2",NA,"Collinear",NA
"NC_030304.1",13798046,13800151,-0.090039,-0.302357,-0.126969,13.798046,13.800151,13.7990985,"Chr2",NA,"Collinear",NA
"NC_030304.1",13800153,13807100,-0.082333,-0.052358,-0.021063,13.800153,13.8071,13.8036265,"Chr2",NA,"Collinear",NA
"NC_030304.1",13807104,13812760,-0.100177,-0.150573,-0.048063,13.807104,13.81276,13.809932,"Chr2",NA,"Collinear",NA
"NC_030304.1",13812765,13825471,-0.105717,-0.043408,-0.018787,13.812765,13.825471,13.819118,"Chr2",NA,"Collinear",NA
"NC_030304.1",13825473,13828068,0.112559,0.108791,0.049748,13.825473,13.828068,13.8267705,"Chr2",0.108791,"Collinear",NA
"NC_030304.1",13828083,13838355,0.109323,0.052062,0.023861,13.828083,13.838355,13.833219,"Chr2",0.052062,"Collinear",NA
"NC_030304.1",13838496,13851475,0.069907,0.036287,0.018407,13.838496,13.851475,13.8449855,"Chr2",0.036287,"Collinear",NA
"NC_030304.1",13851922,13866250,0.245684,0.201491,0.089422,13.851922,13.86625,13.859086,"Chr2",0.201491,"Collinear",NA
"NC_030304.1",13866315,13871434,0.03341,0.046208,0.028383,13.866315,13.871434,13.8688745,"Chr2",0.046208,"Collinear",NA
"NC_030304.1",13871482,13892562,0.15101,0.061719,0.028464,13.871482,13.892562,13.882022,"Chr2",0.061719,"Collinear",NA
"NC_030304.1",13892844,13911866,-0.039026,-0.021024,-0.01347,13.892844,13.911866,13.902355,"Chr2",NA,"Collinear",NA
"NC_030304.1",13911893,13935623,0.09001,0.070029,0.041763,13.911893,13.935623,13.923758,"Chr2",0.070029,"Collinear",NA
"NC_030304.1",13935694,13953403,0.044551,0.045563,0.025197,13.935694,13.953403,13.9445485,"Chr2",0.045563,"Collinear",NA
"NC_030304.1",13953415,13959650,0.099252,0.080232,0.05162,13.953415,13.95965,13.9565325,"Chr2",0.080232,"Collinear",NA
"NC_030304.1",13959664,13984853,0.031897,0.010031,0.004285,13.959664,13.984853,13.9722585,"Chr2",0.010031,"Collinear",NA
"NC_030304.1",13984914,13995979,-0.286689,-0.169849,-0.083716,13.984914,13.995979,13.9904465,"Chr2",NA,"Collinear",NA
"NC_030304.1",13995984,14005158,0.101831,0.055768,0.029177,13.995984,14.005158,14.000571,"Chr2",0.055768,"Collinear",NA
"NC_030304.1",14005338,14014563,0.032271,0.017744,0.0067,14.005338,14.014563,14.0099505,"Chr2",0.017744,"Collinear",NA
"NC_030304.1",14014584,14021350,-0.065016,-0.080019,-0.040012,14.014584,14.02135,14.017967,"Chr2",NA,"Collinear",NA
"NC_030304.1",14021368,14031166,0.229044,0.114781,0.059476,14.021368,14.031166,14.026267,"Chr2",0.114781,"Collinear",NA
"NC_030304.1",14031179,14041875,0.168331,0.054345,0.028951,14.031179,14.041875,14.036527,"Chr2",0.054345,"Collinear",NA
"NC_030304.1",14042111,14052774,-0.020967,-0.014702,-0.005772,14.042111,14.052774,14.0474425,"Chr2",NA,"Collinear",NA
"NC_030304.1",14052799,14061390,0.097655,0.105194,0.046035,14.052799,14.06139,14.0570945,"Chr2",0.105194,"Collinear",NA
"NC_030304.1",14061391,14064153,-0.029943,-0.0219,-0.013947,14.061391,14.064153,14.062772,"Chr2",NA,"Collinear",NA
"NC_030304.1",14064305,14067228,-0.127701,-0.228112,-0.091104,14.064305,14.067228,14.0657665,"Chr2",NA,"Collinear",NA
"NC_030304.1",14067230,14082266,0.18054,0.126004,0.053292,14.06723,14.082266,14.074748,"Chr2",0.126004,"Collinear",NA
"NC_030304.1",14082304,14101368,-0.112833,-0.030018,-0.016744,14.082304,14.101368,14.091836,"Chr2",NA,"Collinear",NA
"NC_030304.1",14101553,14117510,0.142488,0.053498,0.027354,14.101553,14.11751,14.1095315,"Chr2",0.053498,"Collinear",NA
"NC_030304.1",14117771,14159256,0.024184,0.003826,0.001832,14.117771,14.159256,14.1385135,"Chr2",0.003826,"Collinear",NA
"NC_030304.1",14159338,14185328,-0.052053,-0.010928,-0.005537,14.159338,14.185328,14.172333,"Chr2",NA,"Collinear",NA
"NC_030304.1",14185650,14217872,-0.029041,-0.004801,-0.002061,14.18565,14.217872,14.201761,"Chr2",NA,"Collinear",NA
"NC_030304.1",14217978,14237907,0.04894,0.01915,0.009118,14.217978,14.237907,14.2279425,"Chr2",0.01915,"Collinear",NA
"NC_030304.1",14237918,14261467,0.149923,0.039101,0.019997,14.237918,14.261467,14.2496925,"Chr2",0.039101,"Collinear",NA
"NC_030304.1",14262068,14271295,-0.136044,-0.072899,-0.034926,14.262068,14.271295,14.2666815,"Chr2",NA,"Collinear",NA
"NC_030304.1",14271296,14273292,-0.046548,-0.064715,-0.030424,14.271296,14.273292,14.272294,"Chr2",NA,"Collinear",NA
"NC_030304.1",14273298,14279977,-0.014691,-0.011195,-0.005994,14.273298,14.279977,14.2766375,"Chr2",NA,"Collinear",NA
"NC_030304.1",14279988,14289781,-0.052777,-0.035193,-0.013399,14.279988,14.289781,14.2848845,"Chr2",NA,"Collinear",NA
"NC_030304.1",14290348,14304103,-0.137023,-0.040612,-0.019999,14.290348,14.304103,14.2972255,"Chr2",NA,"Collinear",NA
"NC_030304.1",14304105,14308185,-0.021467,-0.03282,-0.014041,14.304105,14.308185,14.306145,"Chr2",NA,"Collinear",NA
"NC_030304.1",14308220,14326135,-0.032087,-0.010958,-0.004087,14.30822,14.326135,14.3171775,"Chr2",NA,"Collinear",NA
"NC_030304.1",14326362,14353190,0.086544,0.018656,0.009052,14.326362,14.35319,14.339776,"Chr2",0.018656,"Collinear",NA
"NC_030304.1",14353191,14375717,-0.167372,-0.047,-0.024402,14.353191,14.375717,14.364454,"Chr2",NA,"Collinear",NA
"NC_030304.1",14375720,14403285,0.121901,0.02014,0.010254,14.37572,14.403285,14.3895025,"Chr2",0.02014,"Collinear",NA
"NC_030304.1",14403412,14423366,0.057778,0.010022,0.00551,14.403412,14.423366,14.413389,"Chr2",0.010022,"Collinear",NA
"NC_030304.1",14423819,14443723,-0.072826,-0.019266,-0.010474,14.423819,14.443723,14.433771,"Chr2",NA,"Collinear",NA
"NC_030304.1",14443735,14465064,0.000338,0.000108,5e-05,14.443735,14.465064,14.4543995,"Chr2",0.000108,"Collinear",NA
"NC_030304.1",14465507,14498788,0.070879,0.013312,0.006416,14.465507,14.498788,14.4821475,"Chr2",0.013312,"Collinear",NA
"NC_030304.1",14498885,14513405,-0.017052,-0.006118,-0.002792,14.498885,14.513405,14.506145,"Chr2",NA,"Collinear",NA
"NC_030304.1",14513762,14543293,0.054304,0.008395,0.005423,14.513762,14.543293,14.5285275,"Chr2",0.008395,"Collinear",NA
"NC_030304.1",14543539,14573840,-0.206757,-0.041224,-0.019265,14.543539,14.57384,14.5586895,"Chr2",NA,"Collinear",NA
"NC_030304.1",14574320,14598245,-0.078259,-0.015539,-0.007575,14.57432,14.598245,14.5862825,"Chr2",NA,"Collinear",NA
"NC_030304.1",14598324,14621426,0.077579,0.019027,0.009615,14.598324,14.621426,14.609875,"Chr2",0.019027,"Collinear",NA
"NC_030304.1",14621439,14642327,0.014971,0.002983,0.001524,14.621439,14.642327,14.631883,"Chr2",0.002983,"Collinear",NA
"NC_030304.1",14642594,14660120,-0.022602,-0.005124,-0.003117,14.642594,14.66012,14.651357,"Chr2",NA,"Collinear",NA
"NC_030304.1",14660126,14689444,-0.151603,-0.031583,-0.016356,14.660126,14.689444,14.674785,"Chr2",NA,"Collinear",NA
"NC_030304.1",14690122,14710720,-0.01378,-0.003554,-0.001887,14.690122,14.71072,14.700421,"Chr2",NA,"Collinear",NA
"NC_030304.1",14710778,14734983,-0.015734,-0.003218,-0.001722,14.710778,14.734983,14.7228805,"Chr2",NA,"Collinear",NA
"NC_030304.1",14735619,14751178,0.063615,0.018939,0.01089,14.735619,14.751178,14.7433985,"Chr2",0.018939,"Collinear",NA
"NC_030304.1",14751383,14775324,0.050513,0.010821,0.006135,14.751383,14.775324,14.7633535,"Chr2",0.010821,"Collinear",NA
"NC_030304.1",14775587,14801735,-0.01483,-0.002821,-0.001704,14.775587,14.801735,14.788661,"Chr2",NA,"Collinear",NA
"NC_030304.1",14801888,14836126,-0.2765,-0.042921,-0.024996,14.801888,14.836126,14.819007,"Chr2",NA,"Collinear",NA
"NC_030304.1",14836250,14854947,0.256982,0.065012,0.039499,14.83625,14.854947,14.8455985,"Chr2",0.065012,"Collinear",NA
"NC_030304.1",14854948,14899308,0.121439,0.013281,0.007632,14.854948,14.899308,14.877128,"Chr2",0.013281,"Collinear",NA
"NC_030304.1",14899310,14924313,0.062487,0.011382,0.006712,14.89931,14.924313,14.9118115,"Chr2",0.011382,"Collinear",NA
"NC_030304.1",14924407,14950340,-0.025207,-0.006024,-0.002857,14.924407,14.95034,14.9373735,"Chr2",NA,"Collinear",NA
"NC_030304.1",14950712,14990095,-0.183128,-0.019836,-0.010726,14.950712,14.990095,14.9704035,"Chr2",NA,"Collinear",NA
"NC_030304.1",14990106,15016693,0.196682,0.042037,0.022071,14.990106,15.016693,15.0033995,"Chr2",0.042037,"Collinear",NA
"NC_030304.1",15016937,15047906,-0.235296,-0.02791,-0.016867,15.016937,15.047906,15.0324215,"Chr2",NA,"Collinear",NA
"NC_030304.1",15048233,15077413,-0.417879,-0.037563,-0.023619,15.048233,15.077413,15.062823,"Chr2",NA,"Collinear",NA
"NC_030304.1",15077764,15103623,0.318856,0.044328,0.027138,15.077764,15.103623,15.0906935,"Chr2",0.044328,"Collinear",NA
"NC_030304.1",15103639,15167233,-0.159782,-0.011309,-0.007882,15.103639,15.167233,15.135436,"Chr2",NA,"Collinear",NA
"NC_030304.1",15168091,15193045,-0.143692,-0.073173,-0.032474,15.168091,15.193045,15.180568,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15193058,15213109,0.088456,0.047212,0.023026,15.193058,15.213109,15.2030835,"Chr2",0.047212,"Inverted","Inverted"
"NC_030304.1",15213112,15225401,-0.019217,-0.006092,-0.004836,15.213112,15.225401,15.2192565,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15225766,15228496,-0.015357,-0.013234,-0.009722,15.225766,15.228496,15.227131,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15228497,15233934,0.148035,0.060172,0.042274,15.228497,15.233934,15.2312155,"Chr2",0.060172,"Inverted","Inverted"
"NC_030304.1",15233944,15260169,-0.253083,-0.028637,-0.018066,15.233944,15.260169,15.2470565,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15260259,15293621,0.026948,0.002418,0.001426,15.260259,15.293621,15.27694,"Chr2",0.002418,"Inverted","Inverted"
"NC_030304.1",15294439,15324251,0.145276,0.016048,0.009524,15.294439,15.324251,15.309345,"Chr2",0.016048,"Inverted","Inverted"
"NC_030304.1",15324425,15354406,0.002565,0.000299,0.000195,15.324425,15.354406,15.3394155,"Chr2",0.000299,"Inverted","Inverted"
"NC_030304.1",15354414,15410013,-0.252081,-0.021856,-0.014281,15.354414,15.410013,15.3822135,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15410391,15438760,-0.287984,-0.038073,-0.022224,15.410391,15.43876,15.4245755,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15438841,15493767,-0.185563,-0.01431,-0.00836,15.438841,15.493767,15.466304,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15495139,15552334,0.279068,0.019435,0.011985,15.495139,15.552334,15.5237365,"Chr2",0.019435,"Inverted","Inverted"
"NC_030304.1",15552337,15595718,0.112817,0.01218,0.007841,15.552337,15.595718,15.5740275,"Chr2",0.01218,"Inverted","Inverted"
"NC_030304.1",15596183,15627155,0.177079,0.02248,0.013003,15.596183,15.627155,15.611669,"Chr2",0.02248,"Inverted","Inverted"
"NC_030304.1",15627176,15654629,-0.102472,-0.015562,-0.008518,15.627176,15.654629,15.6409025,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15654812,15700684,0.03129,0.002616,0.001548,15.654812,15.700684,15.677748,"Chr2",0.002616,"Inverted","Inverted"
"NC_030304.1",15700699,15738744,-0.270115,-0.031862,-0.020675,15.700699,15.738744,15.7197215,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15738800,15780248,0.218837,0.039352,0.020608,15.7388,15.780248,15.759524,"Chr2",0.039352,"Inverted","Inverted"
"NC_030304.1",15780839,15821899,0.405752,0.043928,0.028277,15.780839,15.821899,15.801369,"Chr2",0.043928,"Inverted","Inverted"
"NC_030304.1",15822281,15858993,-0.090597,-0.007761,-0.005393,15.822281,15.858993,15.840637,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15859385,15896609,0.000614,7.1e-05,4.4e-05,15.859385,15.896609,15.877997,"Chr2",7.1e-05,"Inverted","Inverted"
"NC_030304.1",15897113,15918459,-0.043831,-0.006525,-0.004157,15.897113,15.918459,15.907786,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",15918558,15946353,0.003625,0.000567,0.000337,15.918558,15.946353,15.9324555,"Chr2",0.000567,"Inverted","Inverted"
"NC_030304.1",15946363,15985044,0.110915,0.015414,0.009722,15.946363,15.985044,15.9657035,"Chr2",0.015414,"Inverted","Inverted"
"NC_030304.1",15985198,16024697,-0.347944,-0.049309,-0.02637,15.985198,16.024697,16.0049475,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16024981,16069775,-0.119996,-0.014324,-0.007712,16.024981,16.069775,16.047378,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16069905,16109371,-0.206948,-0.019619,-0.012267,16.069905,16.109371,16.089638,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16110501,16142896,-0.092658,-0.017922,-0.009788,16.110501,16.142896,16.1266985,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16144946,16186278,0.103607,0.009865,0.005785,16.144946,16.186278,16.165612,"Chr2",0.009865,"Inverted","Inverted"
"NC_030304.1",16186451,16225165,-0.069005,-0.010185,-0.005596,16.186451,16.225165,16.205808,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16225203,16248312,-0.068845,-0.008099,-0.005272,16.225203,16.248312,16.2367575,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16248444,16296082,0.183145,0.01885,0.011213,16.248444,16.296082,16.272263,"Chr2",0.01885,"Inverted","Inverted"
"NC_030304.1",16296845,16336110,-0.080489,-0.006973,-0.004384,16.296845,16.33611,16.3164775,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16336124,16376217,0.123798,0.011398,0.00697,16.336124,16.376217,16.3561705,"Chr2",0.011398,"Inverted","Inverted"
"NC_030304.1",16376600,16416192,-0.129131,-0.014814,-0.008445,16.3766,16.416192,16.396396,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16416716,16466227,-0.079513,-0.006401,-0.004177,16.416716,16.466227,16.4414715,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16466255,16518020,0.172056,0.016155,0.010079,16.466255,16.51802,16.4921375,"Chr2",0.016155,"Inverted","Inverted"
"NC_030304.1",16519146,16564230,0.170026,0.010716,0.006453,16.519146,16.56423,16.541688,"Chr2",0.010716,"Inverted","Inverted"
"NC_030304.1",16564506,16604472,-0.050336,-0.00626,-0.003565,16.564506,16.604472,16.584489,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16604618,16649487,0.010975,0.000899,0.000565,16.604618,16.649487,16.6270525,"Chr2",0.000899,"Inverted","Inverted"
"NC_030304.1",16649831,16681520,-0.133063,-0.018273,-0.011026,16.649831,16.68152,16.6656755,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16683535,16723000,0.05322,0.008825,0.004904,16.683535,16.723,16.7032675,"Chr2",0.008825,"Inverted","Inverted"
"NC_030304.1",16723167,16772586,0.011039,0.001219,0.000782,16.723167,16.772586,16.7478765,"Chr2",0.001219,"Inverted","Inverted"
"NC_030304.1",16772587,16814647,0.069768,0.010039,0.00607,16.772587,16.814647,16.793617,"Chr2",0.010039,"Inverted","Inverted"
"NC_030304.1",16815120,16865090,-0.041927,-0.003169,-0.001965,16.81512,16.86509,16.840105,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16865792,16932458,-0.081805,-0.004375,-0.002954,16.865792,16.932458,16.899125,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",16933384,16978807,0.248091,0.020281,0.012596,16.933384,16.978807,16.9560955,"Chr2",0.020281,"Inverted","Inverted"
"NC_030304.1",16979345,17019610,-0.070092,-0.006652,-0.003895,16.979345,17.01961,16.9994775,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17019611,17052498,0.063925,0.007802,0.004963,17.019611,17.052498,17.0360545,"Chr2",0.007802,"Inverted","Inverted"
"NC_030304.1",17052513,17082421,0.0484,0.006774,0.004507,17.052513,17.082421,17.067467,"Chr2",0.006774,"Inverted","Inverted"
"NC_030304.1",17082431,17107189,0.268455,0.04603,0.025922,17.082431,17.107189,17.09481,"Chr2",0.04603,"Inverted","Inverted"
"NC_030304.1",17107572,17133550,0.031527,0.003625,0.002479,17.107572,17.13355,17.120561,"Chr2",0.003625,"Inverted","Inverted"
"NC_030304.1",17133594,17172399,-0.258541,-0.039154,-0.022757,17.133594,17.172399,17.1529965,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17174222,17194806,0.220179,0.045866,0.029458,17.174222,17.194806,17.184514,"Chr2",0.045866,"Inverted","Inverted"
"NC_030304.1",17195272,17223730,-0.326575,-0.06696,-0.0363,17.195272,17.22373,17.209501,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17224504,17259373,-0.01601,-0.002625,-0.001684,17.224504,17.259373,17.2419385,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17259410,17306341,0.023574,0.00305,0.002093,17.25941,17.306341,17.2828755,"Chr2",0.00305,"Inverted","Inverted"
"NC_030304.1",17306691,17351344,-0.138414,-0.014967,-0.010547,17.306691,17.351344,17.3290175,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17354036,17395225,-0.013975,-0.001575,-0.001001,17.354036,17.395225,17.3746305,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17395262,17427275,0.014335,0.002625,0.001477,17.395262,17.427275,17.4112685,"Chr2",0.002625,"Inverted","Inverted"
"NC_030304.1",17427288,17460874,-0.260387,-0.026298,-0.014775,17.427288,17.460874,17.444081,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17461200,17504445,-0.154799,-0.022255,-0.012156,17.4612,17.504445,17.4828225,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17504643,17541249,0.059985,0.006947,0.004435,17.504643,17.541249,17.522946,"Chr2",0.006947,"Inverted","Inverted"
"NC_030304.1",17541454,17578911,-0.070689,-0.006217,-0.003608,17.541454,17.578911,17.5601825,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17579216,17603190,-0.005598,-0.001042,-0.000603,17.579216,17.60319,17.591203,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17603202,17636829,0.055636,0.005532,0.003347,17.603202,17.636829,17.6200155,"Chr2",0.005532,"Inverted","Inverted"
"NC_030304.1",17637171,17676327,-0.065595,-0.00712,-0.003911,17.637171,17.676327,17.656749,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17676463,17707044,0.066764,0.008206,0.004935,17.676463,17.707044,17.6917535,"Chr2",0.008206,"Inverted","Inverted"
"NC_030304.1",17707056,17737212,-0.1128,-0.016186,-0.008875,17.707056,17.737212,17.722134,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17737516,17793726,-0.267948,-0.018058,-0.011589,17.737516,17.793726,17.765621,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17793906,17841212,0.273409,0.028933,0.019704,17.793906,17.841212,17.817559,"Chr2",0.028933,"Inverted","Inverted"
"NC_030304.1",17841218,17891828,0.314212,0.030741,0.019123,17.841218,17.891828,17.866523,"Chr2",0.030741,"Inverted","Inverted"
"NC_030304.1",17893384,17928292,-0.012948,-0.00179,-0.001005,17.893384,17.928292,17.910838,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17928448,17951166,-0.058494,-0.006397,-0.004139,17.928448,17.951166,17.939807,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17951256,17994912,-0.043345,-0.004617,-0.003049,17.951256,17.994912,17.973084,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",17995491,18025476,0.167431,0.014456,0.010739,17.995491,18.025476,18.0104835,"Chr2",0.014456,"Inverted","Inverted"
"NC_030304.1",18025485,18068170,-0.068177,-0.007438,-0.004538,18.025485,18.06817,18.0468275,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18068356,18098158,0.020379,0.002883,0.001609,18.068356,18.098158,18.083257,"Chr2",0.002883,"Inverted","Inverted"
"NC_030304.1",18098359,18127886,0.278305,0.052399,0.031467,18.098359,18.127886,18.1131225,"Chr2",0.052399,"Inverted","Inverted"
"NC_030304.1",18127890,18163114,-0.084053,-0.009772,-0.005627,18.12789,18.163114,18.145502,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18163215,18190638,-0.017414,-0.002727,-0.001682,18.163215,18.190638,18.1769265,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18190694,18217700,-0.007591,-0.000967,-0.000628,18.190694,18.2177,18.204197,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18217814,18243648,-0.089311,-0.01544,-0.00942,18.217814,18.243648,18.230731,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18244055,18268454,0.054035,0.013302,0.006264,18.244055,18.268454,18.2562545,"Chr2",0.013302,"Inverted","Inverted"
"NC_030304.1",18268564,18288890,0.150223,0.02324,0.013929,18.268564,18.28889,18.278727,"Chr2",0.02324,"Inverted","Inverted"
"NC_030304.1",18289009,18311906,-0.026822,-0.007054,-0.003756,18.289009,18.311906,18.3004575,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18312147,18336633,-0.060471,-0.012499,-0.007475,18.312147,18.336633,18.32439,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18337973,18427960,-0.128836,-0.012463,-0.007559,18.337973,18.42796,18.3829665,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18428020,18454385,0.302391,0.056756,0.037925,18.42802,18.454385,18.4412025,"Chr2",0.056756,"Inverted","Inverted"
"NC_030304.1",18454554,18480056,-0.088763,-0.022715,-0.012191,18.454554,18.480056,18.467305,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18480116,18501629,0.245133,0.065705,0.031931,18.480116,18.501629,18.4908725,"Chr2",0.065705,"Inverted","Inverted"
"NC_030304.1",18501710,18534285,0.112853,0.016649,0.012729,18.50171,18.534285,18.5179975,"Chr2",0.016649,"Inverted","Inverted"
"NC_030304.1",18534363,18566809,-0.023164,-0.004302,-0.002688,18.534363,18.566809,18.550586,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18567110,18587509,-0.027917,-0.011228,-0.006122,18.56711,18.587509,18.5773095,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18587568,18611384,-0.072052,-0.01724,-0.010074,18.587568,18.611384,18.599476,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18612278,18637885,-0.148926,-0.035211,-0.020514,18.612278,18.637885,18.6250815,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18637913,18661618,0.119831,0.025583,0.015327,18.637913,18.661618,18.6497655,"Chr2",0.025583,"Inverted","Inverted"
"NC_030304.1",18662109,18680943,0.215042,0.059085,0.037374,18.662109,18.680943,18.671526,"Chr2",0.059085,"Inverted","Inverted"
"NC_030304.1",18680948,18702436,0.16885,0.042569,0.027566,18.680948,18.702436,18.691692,"Chr2",0.042569,"Inverted","Inverted"
"NC_030304.1",18702438,18729993,0.049446,0.011494,0.006222,18.702438,18.729993,18.7162155,"Chr2",0.011494,"Inverted","Inverted"
"NC_030304.1",18730003,18754864,0.208172,0.050514,0.033205,18.730003,18.754864,18.7424335,"Chr2",0.050514,"Inverted","Inverted"
"NC_030304.1",18755833,18789302,-0.007154,-0.001045,-0.000667,18.755833,18.789302,18.7725675,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18789833,18820506,0.033522,0.005228,0.003371,18.789833,18.820506,18.8051695,"Chr2",0.005228,"Inverted","Inverted"
"NC_030304.1",18820510,18847127,-0.031096,-0.007558,-0.004724,18.82051,18.847127,18.8338185,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18847275,18869449,0.048947,0.009231,0.005497,18.847275,18.869449,18.858362,"Chr2",0.009231,"Inverted","Inverted"
"NC_030304.1",18869491,18888797,-0.074467,-0.017842,-0.009608,18.869491,18.888797,18.879144,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18889573,18912256,-0.143116,-0.020789,-0.012437,18.889573,18.912256,18.9009145,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18912576,18938006,0.169567,0.023411,0.013737,18.912576,18.938006,18.925291,"Chr2",0.023411,"Inverted","Inverted"
"NC_030304.1",18938042,18964580,0.111406,0.014842,0.008554,18.938042,18.96458,18.951311,"Chr2",0.014842,"Inverted","Inverted"
"NC_030304.1",18964722,18997472,-0.145463,-0.016591,-0.010595,18.964722,18.997472,18.981097,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",18997793,19022453,0.16418,0.024583,0.016778,18.997793,19.022453,19.010123,"Chr2",0.024583,"Inverted","Inverted"
"NC_030304.1",19023297,19059999,-0.077057,-0.006762,-0.00405,19.023297,19.059999,19.041648,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19060003,19094178,0.135981,0.01258,0.008177,19.060003,19.094178,19.0770905,"Chr2",0.01258,"Inverted","Inverted"
"NC_030304.1",19094619,19107569,-0.019688,-0.008499,-0.004104,19.094619,19.107569,19.101094,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19108075,19136335,-0.098411,-0.019214,-0.010835,19.108075,19.136335,19.122205,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19137083,19171280,-0.028796,-0.003375,-0.00208,19.137083,19.17128,19.1541815,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19171460,19211646,0.194337,0.024615,0.014662,19.17146,19.211646,19.191553,"Chr2",0.024615,"Inverted","Inverted"
"NC_030304.1",19212592,19253093,-0.132515,-0.012198,-0.008373,19.212592,19.253093,19.2328425,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19253248,19284779,-0.025573,-0.004836,-0.002919,19.253248,19.284779,19.2690135,"Chr2",NA,"Inverted","Inverted"
"NC_030304.1",19285516,19316849,-0.03424,-0.006109,-0.003796,19.285516,19.316849,19.3011825,"Chr2",NA,"Inverted","Inverted"
