"chr","windowStart","windowEnd","D","f_d","f_dM","StartMb","EndMb","center","Chrom","fd_filtered","Cat","CatConserv"
"NC_030303.1",13994231,14018518,-0.103318,-0.035208,-0.018162,13.994231,14.018518,14.0063745,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14018526,14039832,-0.150938,-0.049102,-0.026271,14.018526,14.039832,14.029179,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14040265,14071122,0.082535,0.019547,0.009954,14.040265,14.071122,14.0556935,"ChrXR",0.019547,"Inverted","Inverted"
"NC_030303.1",14071867,14111386,0.24557,0.058539,0.029372,14.071867,14.111386,14.0916265,"ChrXR",0.058539,"Inverted","Inverted"
"NC_030303.1",14113665,14172786,-0.089979,-0.01396,-0.00753,14.113665,14.172786,14.1432255,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14172795,14206348,-0.134528,-0.032314,-0.017006,14.172795,14.206348,14.1895715,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14206382,14242112,-0.033373,-0.008433,-0.004644,14.206382,14.242112,14.224247,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14242569,14287196,0.024943,0.003287,0.001804,14.242569,14.287196,14.2648825,"ChrXR",0.003287,"Inverted","Inverted"
"NC_030303.1",14287216,14346397,-0.011807,-0.001991,-0.00106,14.287216,14.346397,14.3168065,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14346508,14383467,-0.069013,-0.012392,-0.006761,14.346508,14.383467,14.3649875,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14385249,14465443,0.110728,0.009606,0.006012,14.385249,14.465443,14.425346,"ChrXR",0.009606,"Inverted","Inverted"
"NC_030303.1",14465496,14471883,0.023413,0.013163,0.009047,14.465496,14.471883,14.4686895,"ChrXR",0.013163,"Inverted","Inverted"
"NC_030303.1",14471894,14547291,0.075262,0.006986,0.004289,14.471894,14.547291,14.5095925,"ChrXR",0.006986,"Inverted","Inverted"
"NC_030303.1",14547361,14565097,-0.097287,-0.024093,-0.012461,14.547361,14.565097,14.556229,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14565104,14597080,-0.202996,-0.063474,-0.028097,14.565104,14.59708,14.581092,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14597368,14646571,0.084511,0.013439,0.006886,14.597368,14.646571,14.6219695,"ChrXR",0.013439,"Inverted","Inverted"
"NC_030303.1",14646657,14705552,0.160041,0.01727,0.011037,14.646657,14.705552,14.6761045,"ChrXR",0.01727,"Inverted","Inverted"
"NC_030303.1",14705555,14742912,0.063049,0.011097,0.006506,14.705555,14.742912,14.7242335,"ChrXR",0.011097,"Inverted","Inverted"
"NC_030303.1",14743444,14777161,-0.039768,-0.009753,-0.004543,14.743444,14.777161,14.7603025,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14777183,14791709,-0.101333,-0.047549,-0.018219,14.777183,14.791709,14.784446,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14791711,14821570,0.194282,0.057194,0.02952,14.791711,14.82157,14.8066405,"ChrXR",0.057194,"Inverted","Inverted"
"NC_030303.1",14821733,14845582,0.281674,0.108341,0.045657,14.821733,14.845582,14.8336575,"ChrXR",0.108341,"Inverted","Inverted"
"NC_030303.1",14845634,14873074,-0.016069,-0.004225,-0.001962,14.845634,14.873074,14.859354,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14874367,14915104,0.001201,0.000269,0.000133,14.874367,14.915104,14.8947355,"ChrXR",0.000269,"Inverted","Inverted"
"NC_030303.1",14917904,14975633,-0.115706,-0.00897,-0.00631,14.917904,14.975633,14.9467685,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",14975665,15035038,-0.035422,-0.003793,-0.002394,14.975665,15.035038,15.0053515,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15035044,15063788,-0.301805,-0.086175,-0.046438,15.035044,15.063788,15.049416,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15063790,15098327,-0.150366,-0.040364,-0.017881,15.06379,15.098327,15.0810585,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15099197,15141246,0.02726,0.007133,0.003934,15.099197,15.141246,15.1202215,"ChrXR",0.007133,"Inverted","Inverted"
"NC_030303.1",15141320,15164967,0.216948,0.056823,0.03054,15.14132,15.164967,15.1531435,"ChrXR",0.056823,"Inverted","Inverted"
"NC_030303.1",15165782,15197684,-0.012085,-0.002665,-0.001478,15.165782,15.197684,15.181733,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15197786,15240108,-0.155704,-0.021816,-0.0136,15.197786,15.240108,15.218947,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15240132,15261026,-0.18329,-0.056647,-0.029159,15.240132,15.261026,15.250579,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15261163,15287056,0.064579,0.022275,0.008923,15.261163,15.287056,15.2741095,"ChrXR",0.022275,"Inverted","Inverted"
"NC_030303.1",15287345,15309434,-0.022322,-0.007316,-0.003613,15.287345,15.309434,15.2983895,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15309448,15335654,-0.129462,-0.047354,-0.023193,15.309448,15.335654,15.322551,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15335689,15384915,0.164536,0.050126,0.025866,15.335689,15.384915,15.360302,"ChrXR",0.050126,"Inverted","Inverted"
"NC_030303.1",15385444,15422409,0.012977,0.006019,0.002279,15.385444,15.422409,15.4039265,"ChrXR",0.006019,"Inverted","Inverted"
"NC_030303.1",15422434,15454032,0.013816,0.006048,0.003004,15.422434,15.454032,15.438233,"ChrXR",0.006048,"Inverted","Inverted"
"NC_030303.1",15454092,15482652,-0.027538,-0.01193,-0.005329,15.454092,15.482652,15.468372,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15482665,15507808,0.052222,0.021684,0.008791,15.482665,15.507808,15.4952365,"ChrXR",0.021684,"Inverted","Inverted"
"NC_030303.1",15508013,15531156,0.201659,0.078815,0.03709,15.508013,15.531156,15.5195845,"ChrXR",0.078815,"Inverted","Inverted"
"NC_030303.1",15531178,15554297,-0.03293,-0.015849,-0.006839,15.531178,15.554297,15.5427375,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15554430,15582391,-0.186791,-0.090059,-0.031929,15.55443,15.582391,15.5684105,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15582634,15609136,0.067116,0.018122,0.00926,15.582634,15.609136,15.595885,"ChrXR",0.018122,"Inverted","Inverted"
"NC_030303.1",15609162,15628965,0.287076,0.078093,0.047843,15.609162,15.628965,15.6190635,"ChrXR",0.078093,"Inverted","Inverted"
"NC_030303.1",15628980,15653865,-0.059275,-0.018835,-0.00798,15.62898,15.653865,15.6414225,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15653896,15672883,0.144206,0.051533,0.024244,15.653896,15.672883,15.6633895,"ChrXR",0.051533,"Inverted","Inverted"
"NC_030303.1",15673107,15704033,-0.058684,-0.015327,-0.007749,15.673107,15.704033,15.68857,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15704227,15763692,0.038415,0.0055,0.003559,15.704227,15.763692,15.7339595,"ChrXR",0.0055,"Inverted","Inverted"
"NC_030303.1",15764525,15835214,0.199615,0.028388,0.019027,15.764525,15.835214,15.7998695,"ChrXR",0.028388,"Inverted","Inverted"
"NC_030303.1",15835215,15861030,-0.092676,-0.030598,-0.017906,15.835215,15.86103,15.8481225,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",15861355,15925166,0.111639,0.04043,0.01879,15.861355,15.925166,15.8932605,"ChrXR",0.04043,"Inverted","Inverted"
"NC_030303.1",15925171,15967466,0.220922,0.080576,0.042197,15.925171,15.967466,15.9463185,"ChrXR",0.080576,"Inverted","Inverted"
"NC_030303.1",15967867,15999461,0.038406,0.016824,0.007542,15.967867,15.999461,15.983664,"ChrXR",0.016824,"Inverted","Inverted"
"NC_030303.1",15999472,16023465,-0.234303,-0.107793,-0.056707,15.999472,16.023465,16.0114685,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16023664,16050803,0.37671,0.141708,0.064922,16.023664,16.050803,16.0372335,"ChrXR",0.141708,"Inverted","Inverted"
"NC_030303.1",16050834,16071098,0.029604,0.012975,0.005818,16.050834,16.071098,16.060966,"ChrXR",0.012975,"Inverted","Inverted"
"NC_030303.1",16071177,16087174,0.035914,0.017272,0.007226,16.071177,16.087174,16.0791755,"ChrXR",0.017272,"Inverted","Inverted"
"NC_030303.1",16087280,16115111,0.074679,0.025347,0.014397,16.08728,16.115111,16.1011955,"ChrXR",0.025347,"Inverted","Inverted"
"NC_030303.1",16115974,16145349,0.147757,0.084254,0.031062,16.115974,16.145349,16.1306615,"ChrXR",0.084254,"Inverted","Inverted"
"NC_030303.1",16146468,16166640,0.162838,0.074445,0.032326,16.146468,16.16664,16.156554,"ChrXR",0.074445,"Inverted","Inverted"
"NC_030303.1",16166732,16178576,0.091165,0.062527,0.02771,16.166732,16.178576,16.172654,"ChrXR",0.062527,"Inverted","Inverted"
"NC_030303.1",16178658,16193791,0.112715,0.082453,0.031039,16.178658,16.193791,16.1862245,"ChrXR",0.082453,"Inverted","Inverted"
"NC_030303.1",16193793,16213232,-0.246546,-0.17092,-0.066425,16.193793,16.213232,16.2035125,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16213651,16227740,0.095077,0.053643,0.023646,16.213651,16.22774,16.2206955,"ChrXR",0.053643,"Inverted","Inverted"
"NC_030303.1",16227752,16247721,0.081836,0.040729,0.020111,16.227752,16.247721,16.2377365,"ChrXR",0.040729,"Inverted","Inverted"
"NC_030303.1",16247745,16265512,0.199192,0.116379,0.056395,16.247745,16.265512,16.2566285,"ChrXR",0.116379,"Inverted","Inverted"
"NC_030303.1",16265556,16284471,0.028752,0.013481,0.005389,16.265556,16.284471,16.2750135,"ChrXR",0.013481,"Inverted","Inverted"
"NC_030303.1",16284478,16303140,0.253739,0.173004,0.078775,16.284478,16.30314,16.293809,"ChrXR",0.173004,"Inverted","Inverted"
"NC_030303.1",16303325,16323041,-0.106839,-0.067782,-0.030765,16.303325,16.323041,16.313183,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16323043,16342030,0.18125,0.109822,0.045209,16.323043,16.34203,16.3325365,"ChrXR",0.109822,"Inverted","Inverted"
"NC_030303.1",16342049,16361631,0.104377,0.067639,0.026286,16.342049,16.361631,16.35184,"ChrXR",0.067639,"Inverted","Inverted"
"NC_030303.1",16361781,16381463,0.122338,0.092593,0.037886,16.361781,16.381463,16.371622,"ChrXR",0.092593,"Inverted","Inverted"
"NC_030303.1",16381644,16402040,0.113774,0.061773,0.026636,16.381644,16.40204,16.391842,"ChrXR",0.061773,"Inverted","Inverted"
"NC_030303.1",16402141,16423229,0.242056,0.116128,0.063354,16.402141,16.423229,16.412685,"ChrXR",0.116128,"Inverted","Inverted"
"NC_030303.1",16423231,16456050,-0.037997,-0.023785,-0.009979,16.423231,16.45605,16.4396405,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16456185,16475573,0.173663,0.099124,0.047826,16.456185,16.475573,16.465879,"ChrXR",0.099124,"Inverted","Inverted"
"NC_030303.1",16475844,16489187,-0.055219,-0.03142,-0.01388,16.475844,16.489187,16.4825155,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16489396,16513850,0.080536,0.028805,0.012349,16.489396,16.51385,16.501623,"ChrXR",0.028805,"Inverted","Inverted"
"NC_030303.1",16514049,16533900,-0.014831,-0.006284,-0.002678,16.514049,16.5339,16.5239745,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16534239,16568425,0.202515,0.055489,0.026066,16.534239,16.568425,16.551332,"ChrXR",0.055489,"Inverted","Inverted"
"NC_030303.1",16568635,16590156,0.031434,0.015272,0.007012,16.568635,16.590156,16.5793955,"ChrXR",0.015272,"Inverted","Inverted"
"NC_030303.1",16590163,16614113,0.073811,0.022721,0.01045,16.590163,16.614113,16.602138,"ChrXR",0.022721,"Inverted","Inverted"
"NC_030303.1",16614128,16636266,0.219533,0.075554,0.034931,16.614128,16.636266,16.625197,"ChrXR",0.075554,"Inverted","Inverted"
"NC_030303.1",16636390,16665373,0.039547,0.014563,0.005669,16.63639,16.665373,16.6508815,"ChrXR",0.014563,"Inverted","Inverted"
"NC_030303.1",16665426,16695371,0.02417,0.007216,0.003104,16.665426,16.695371,16.6803985,"ChrXR",0.007216,"Inverted","Inverted"
"NC_030303.1",16695540,16722279,-0.076855,-0.021849,-0.010201,16.69554,16.722279,16.7089095,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16722324,16753152,0.086503,0.022758,0.011711,16.722324,16.753152,16.737738,"ChrXR",0.022758,"Inverted","Inverted"
"NC_030303.1",16753183,16785741,0.112168,0.039739,0.020006,16.753183,16.785741,16.769462,"ChrXR",0.039739,"Inverted","Inverted"
"NC_030303.1",16785782,16804741,-0.038222,-0.017543,-0.007092,16.785782,16.804741,16.7952615,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16805571,16820524,-0.037226,-0.016846,-0.006636,16.805571,16.820524,16.8130475,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16820723,16843166,-0.234374,-0.117937,-0.046976,16.820723,16.843166,16.8319445,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16843967,16858474,-0.052879,-0.023748,-0.01249,16.843967,16.858474,16.8512205,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16858655,16883614,0.082701,0.019973,0.008343,16.858655,16.883614,16.8711345,"ChrXR",0.019973,"Inverted","Inverted"
"NC_030303.1",16883643,16905055,0.002192,0.000816,0.00038,16.883643,16.905055,16.894349,"ChrXR",0.000816,"Inverted","Inverted"
"NC_030303.1",16905108,16921924,-0.134702,-0.056098,-0.025557,16.905108,16.921924,16.913516,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16921963,16960011,-0.263086,-0.070406,-0.03218,16.921963,16.960011,16.940987,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",16960357,16994566,0.24361,0.086693,0.03986,16.960357,16.994566,16.9774615,"ChrXR",0.086693,"Inverted","Inverted"
"NC_030303.1",16994569,17016955,-0.077574,-0.027976,-0.013196,16.994569,17.016955,17.005762,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17017092,17036136,0.075252,0.036335,0.01334,17.017092,17.036136,17.026614,"ChrXR",0.036335,"Inverted","Inverted"
"NC_030303.1",17036827,17055309,0.16502,0.083958,0.037912,17.036827,17.055309,17.046068,"ChrXR",0.083958,"Inverted","Inverted"
"NC_030303.1",17055493,17069265,-0.057064,-0.038792,-0.013748,17.055493,17.069265,17.062379,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17069310,17082856,-0.091314,-0.049523,-0.021372,17.06931,17.082856,17.076083,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17082860,17097961,-0.033068,-0.021232,-0.009153,17.08286,17.097961,17.0904105,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17097979,17108034,-0.001584,-0.001367,-0.000529,17.097979,17.108034,17.1030065,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17108052,17117339,0.064966,0.037329,0.015702,17.108052,17.117339,17.1126955,"ChrXR",0.037329,"Inverted","Inverted"
"NC_030303.1",17117345,17138295,-0.123569,-0.037421,-0.017425,17.117345,17.138295,17.12782,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17138398,17149705,-0.001823,-0.001409,-0.000486,17.138398,17.149705,17.1440515,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17149738,17158973,0.055723,0.050793,0.017126,17.149738,17.158973,17.1543555,"ChrXR",0.050793,"Inverted","Inverted"
"NC_030303.1",17159061,17171040,0.116307,0.074163,0.028601,17.159061,17.17104,17.1650505,"ChrXR",0.074163,"Inverted","Inverted"
"NC_030303.1",17171155,17184846,-0.039411,-0.03897,-0.011602,17.171155,17.184846,17.1780005,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17184903,17193444,0.109108,0.143776,0.046851,17.184903,17.193444,17.1891735,"ChrXR",0.143776,"Inverted","Inverted"
"NC_030303.1",17193605,17207491,0.104296,0.074336,0.028475,17.193605,17.207491,17.200548,"ChrXR",0.074336,"Inverted","Inverted"
"NC_030303.1",17207519,17215789,-0.047828,-0.03013,-0.013232,17.207519,17.215789,17.211654,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17216017,17230045,0.075617,0.032183,0.015187,17.216017,17.230045,17.223031,"ChrXR",0.032183,"Inverted","Inverted"
"NC_030303.1",17230154,17248224,-0.314386,-0.181419,-0.077723,17.230154,17.248224,17.239189,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17248630,17265987,0.018061,0.010038,0.003643,17.24863,17.265987,17.2573085,"ChrXR",0.010038,"Inverted","Inverted"
"NC_030303.1",17266338,17291255,0.094111,0.034146,0.016297,17.266338,17.291255,17.2787965,"ChrXR",0.034146,"Inverted","Inverted"
"NC_030303.1",17291300,17328181,-0.122328,-0.023714,-0.012096,17.2913,17.328181,17.3097405,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17328216,17343498,-0.066279,-0.026971,-0.012872,17.328216,17.343498,17.335857,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17343782,17361885,-0.057782,-0.021883,-0.010378,17.343782,17.361885,17.3528335,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17361927,17376173,0.077654,0.036059,0.016461,17.361927,17.376173,17.36905,"ChrXR",0.036059,"Inverted","Inverted"
"NC_030303.1",17376245,17390875,-0.004352,-0.001632,-0.000719,17.376245,17.390875,17.38356,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17390921,17409085,0.169209,0.078192,0.039795,17.390921,17.409085,17.400003,"ChrXR",0.078192,"Inverted","Inverted"
"NC_030303.1",17409222,17427870,0.313861,0.121782,0.065486,17.409222,17.42787,17.418546,"ChrXR",0.121782,"Inverted","Inverted"
"NC_030303.1",17427978,17447810,0.156851,0.072453,0.031709,17.427978,17.44781,17.437894,"ChrXR",0.072453,"Inverted","Inverted"
"NC_030303.1",17447851,17461593,-0.065182,-0.055693,-0.018126,17.447851,17.461593,17.454722,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17461647,17473534,-0.060678,-0.031214,-0.012709,17.461647,17.473534,17.4675905,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17473598,17483942,-0.252629,-0.202437,-0.068209,17.473598,17.483942,17.47877,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17483971,17497755,0.033159,0.020016,0.008693,17.483971,17.497755,17.490863,"ChrXR",0.020016,"Inverted","Inverted"
"NC_030303.1",17497836,17508880,-0.197036,-0.12545,-0.055434,17.497836,17.50888,17.503358,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17508884,17524989,-0.016777,-0.005281,-0.002514,17.508884,17.524989,17.5169365,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17525074,17542556,-0.087543,-0.043999,-0.017578,17.525074,17.542556,17.533815,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17542836,17552601,-0.057377,-0.048329,-0.018176,17.542836,17.552601,17.5477185,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17552645,17570657,-0.168831,-0.078203,-0.034693,17.552645,17.570657,17.561651,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17570804,17584401,0.112641,0.049885,0.024548,17.570804,17.584401,17.5776025,"ChrXR",0.049885,"Inverted","Inverted"
"NC_030303.1",17584601,17599132,0.020634,0.013287,0.005438,17.584601,17.599132,17.5918665,"ChrXR",0.013287,"Inverted","Inverted"
"NC_030303.1",17599407,17631115,0.088383,0.028498,0.013752,17.599407,17.631115,17.615261,"ChrXR",0.028498,"Inverted","Inverted"
"NC_030303.1",17631436,17642480,-0.113195,-0.051006,-0.027104,17.631436,17.64248,17.636958,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17642493,17656919,0.095777,0.042968,0.02063,17.642493,17.656919,17.649706,"ChrXR",0.042968,"Inverted","Inverted"
"NC_030303.1",17656951,17678909,-0.064598,-0.021795,-0.010679,17.656951,17.678909,17.66793,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17679027,17726864,0.088717,0.017811,0.009622,17.679027,17.726864,17.7029455,"ChrXR",0.017811,"Inverted","Inverted"
"NC_030303.1",17727126,17787224,0.070562,0.010188,0.005662,17.727126,17.787224,17.757175,"ChrXR",0.010188,"Inverted","Inverted"
"NC_030303.1",17787706,17837823,0.081906,0.013692,0.007379,17.787706,17.837823,17.8127645,"ChrXR",0.013692,"Inverted","Inverted"
"NC_030303.1",17838035,17880104,0.042291,0.00942,0.004868,17.838035,17.880104,17.8590695,"ChrXR",0.00942,"Inverted","Inverted"
"NC_030303.1",17880169,17965072,-0.040691,-0.003031,-0.00206,17.880169,17.965072,17.9226205,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",17965139,18042378,0.031696,0.003826,0.002374,17.965139,18.042378,18.0037585,"ChrXR",0.003826,"Inverted","Inverted"
"NC_030303.1",18043147,18106149,0.223773,0.070803,0.034809,18.043147,18.106149,18.074648,"ChrXR",0.070803,"Inverted","Inverted"
"NC_030303.1",18106264,18143585,-0.151949,-0.050431,-0.022442,18.106264,18.143585,18.1249245,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18143587,18168760,-0.033988,-0.014948,-0.007057,18.143587,18.16876,18.1561735,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18168783,18202113,0.167232,0.051729,0.031122,18.168783,18.202113,18.185448,"ChrXR",0.051729,"Inverted","Inverted"
"NC_030303.1",18204962,18253852,0.017125,0.003736,0.002035,18.204962,18.253852,18.229407,"ChrXR",0.003736,"Inverted","Inverted"
"NC_030303.1",18253973,18282578,-0.005264,-0.001391,-0.000708,18.253973,18.282578,18.2682755,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18282625,18338599,0.087707,0.015714,0.00903,18.282625,18.338599,18.310612,"ChrXR",0.015714,"Inverted","Inverted"
"NC_030303.1",18338686,18417777,0.008518,0.000659,0.000446,18.338686,18.417777,18.3782315,"ChrXR",0.000659,"Inverted","Inverted"
"NC_030303.1",18417827,18504692,0.041382,0.002645,0.001783,18.417827,18.504692,18.4612595,"ChrXR",0.002645,"Inverted","Inverted"
"NC_030303.1",18504745,18543979,0.152897,0.033495,0.017555,18.504745,18.543979,18.524362,"ChrXR",0.033495,"Inverted","Inverted"
"NC_030303.1",18545454,18591449,-0.003983,-0.000722,-0.000401,18.545454,18.591449,18.5684515,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18591486,18631412,0.079461,0.046301,0.019578,18.591486,18.631412,18.611449,"ChrXR",0.046301,"Inverted","Inverted"
"NC_030303.1",18632005,18652700,0.130738,0.056133,0.027913,18.632005,18.6527,18.6423525,"ChrXR",0.056133,"Inverted","Inverted"
"NC_030303.1",18652754,18678980,0.015039,0.007063,0.003022,18.652754,18.67898,18.665867,"ChrXR",0.007063,"Inverted","Inverted"
"NC_030303.1",18679216,18705423,0.006793,0.003524,0.001575,18.679216,18.705423,18.6923195,"ChrXR",0.003524,"Inverted","Inverted"
"NC_030303.1",18705560,18726590,-0.091299,-0.070098,-0.028352,18.70556,18.72659,18.716075,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18726606,18761907,0.126702,0.042455,0.020059,18.726606,18.761907,18.7442565,"ChrXR",0.042455,"Inverted","Inverted"
"NC_030303.1",18762303,18796390,0.009483,0.002794,0.001434,18.762303,18.79639,18.7793465,"ChrXR",0.002794,"Inverted","Inverted"
"NC_030303.1",18796501,18823490,0.194349,0.096039,0.039237,18.796501,18.82349,18.8099955,"ChrXR",0.096039,"Inverted","Inverted"
"NC_030303.1",18823753,18845522,0.029851,0.01488,0.006272,18.823753,18.845522,18.8346375,"ChrXR",0.01488,"Inverted","Inverted"
"NC_030303.1",18847085,18874120,0.25616,0.103289,0.051532,18.847085,18.87412,18.8606025,"ChrXR",0.103289,"Inverted","Inverted"
"NC_030303.1",18874180,18896582,0.372887,0.187267,0.096201,18.87418,18.896582,18.885381,"ChrXR",0.187267,"Inverted","Inverted"
"NC_030303.1",18896722,18918167,0.047084,0.026374,0.010476,18.896722,18.918167,18.9074445,"ChrXR",0.026374,"Inverted","Inverted"
"NC_030303.1",18918173,18958742,-0.00935,-0.003108,-0.001418,18.918173,18.958742,18.9384575,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",18959235,18995812,0.18874,0.061905,0.028918,18.959235,18.995812,18.9775235,"ChrXR",0.061905,"Inverted","Inverted"
"NC_030303.1",18995965,19101935,0.039001,0.002744,0.00183,18.995965,19.101935,19.04895,"ChrXR",0.002744,"Inverted","Inverted"
"NC_030303.1",19101977,19175722,-0.021929,-0.001971,-0.001071,19.101977,19.175722,19.1388495,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19176277,19239860,0.056335,0.007533,0.004307,19.176277,19.23986,19.2080685,"ChrXR",0.007533,"Inverted","Inverted"
"NC_030303.1",19239903,19286124,0.067544,0.01158,0.006355,19.239903,19.286124,19.2630135,"ChrXR",0.01158,"Inverted","Inverted"
"NC_030303.1",19286323,19317650,-0.042002,-0.010852,-0.004723,19.286323,19.31765,19.3019865,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19317666,19345155,0.050134,0.012529,0.006596,19.317666,19.345155,19.3314105,"ChrXR",0.012529,"Inverted","Inverted"
"NC_030303.1",19345235,19372321,0.045434,0.01161,0.006725,19.345235,19.372321,19.358778,"ChrXR",0.01161,"Inverted","Inverted"
"NC_030303.1",19372572,19411043,-0.34309,-0.070525,-0.034306,19.372572,19.411043,19.3918075,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19411487,19442903,0.40163,0.078538,0.045097,19.411487,19.442903,19.427195,"ChrXR",0.078538,"Inverted","Inverted"
"NC_030303.1",19443242,19464205,-0.214438,-0.089942,-0.036416,19.443242,19.464205,19.4537235,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19464217,19486133,0.013145,0.005164,0.002489,19.464217,19.486133,19.475175,"ChrXR",0.005164,"Inverted","Inverted"
"NC_030303.1",19486184,19514057,0.028913,0.008718,0.004123,19.486184,19.514057,19.5001205,"ChrXR",0.008718,"Inverted","Inverted"
"NC_030303.1",19514213,19539137,0.018811,0.006101,0.003074,19.514213,19.539137,19.526675,"ChrXR",0.006101,"Inverted","Inverted"
"NC_030303.1",19539354,19566883,-0.190941,-0.082736,-0.038004,19.539354,19.566883,19.5531185,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19566916,19591207,0.051358,0.017907,0.009084,19.566916,19.591207,19.5790615,"ChrXR",0.017907,"Inverted","Inverted"
"NC_030303.1",19591364,19627259,-0.008013,-0.002601,-0.001269,19.591364,19.627259,19.6093115,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19627273,19653231,-0.142714,-0.038675,-0.019471,19.627273,19.653231,19.640252,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19653600,19708798,-0.023161,-0.004105,-0.001823,19.6536,19.708798,19.681199,"ChrXR",NA,"Inverted","Inverted"
"NC_030303.1",19708831,19761527,0.194688,0.03435,0.020235,19.708831,19.761527,19.735179,"ChrXR",0.03435,"Inverted","Inverted"
"NC_030303.1",19761580,19788176,0.074212,0.017646,0.010332,19.76158,19.788176,19.774878,"ChrXR",0.017646,"Inverted","Inverted"
